phase_name,phase_idx,step,state,action,action_name,reward,next_state
addiction,1,36,0,6,ag,1.0,3
addiction,1,37,3,1,as3,0.0,2
addiction,1,38,2,0,as2,0.0,1
addiction,1,39,1,6,ag,0.0,0
addiction,1,40,0,6,ag,1.0,3
addiction,1,41,3,6,ag,0.0,3
addiction,1,42,3,1,as3,0.0,2
addiction,1,43,2,0,as2,0.0,1
addiction,1,44,1,6,ag,0.0,0
addiction,1,45,0,6,ag,1.0,3
addiction,1,46,3,1,as3,0.0,2
addiction,1,47,2,0,as2,0.0,1
addiction,1,48,1,6,ag,0.0,0
addiction,1,49,0,3,as5,0.0,0
addiction,1,50,0,6,ag,1.0,3
addiction,1,51,3,1,as3,0.0,2
addiction,1,52,2,0,as2,0.0,1
addiction,1,53,1,6,ag,0.0,0
addiction,1,54,0,6,ag,1.0,3
addiction,1,55,3,1,as3,0.0,2
addiction,1,56,2,0,as2,0.0,1
addiction,1,57,1,6,ag,0.0,0
addiction,1,58,0,6,ag,1.0,3
addiction,1,59,3,1,as3,0.0,2
addiction,1,60,2,0,as2,0.0,1
addiction,1,61,1,6,ag,0.0,0
addiction,1,62,0,6,ag,1.0,3
addiction,1,63,3,1,as3,0.0,2
addiction,1,64,2,0,as2,0.0,1
addiction,1,65,1,6,ag,0.0,0
addiction,1,66,0,1,as3,0.0,0
addiction,1,67,0,6,ag,1.0,3
addiction,1,68,3,1,as3,0.0,2
addiction,1,69,2,0,as2,0.0,1
addiction,1,70,1,6,ag,0.0,0
addiction,1,71,0,6,ag,1.0,3
addiction,1,72,3,1,as3,0.0,2
addiction,1,73,2,0,as2,0.0,1
addiction,1,74,1,5,as7,0.0,1
addiction,1,75,1,6,ag,0.0,0
addiction,1,76,0,6,ag,1.0,3
addiction,1,77,3,1,as3,0.0,2
addiction,1,78,2,5,as7,0.0,2
addiction,1,79,2,0,as2,0.0,1
addiction,1,80,1,7,ad,0.0,1
addiction,1,81,1,6,ag,0.0,0
addiction,1,82,0,6,ag,1.0,3
addiction,1,83,3,1,as3,0.0,2
addiction,1,84,2,0,as2,0.0,1
addiction,1,85,1,6,ag,0.0,0
addiction,1,86,0,6,ag,1.0,3
addiction,1,87,3,1,as3,0.0,2
addiction,1,88,2,0,as2,0.0,1
addiction,1,89,1,6,ag,0.0,0
addiction,1,90,0,6,ag,1.0,3
addiction,1,91,3,1,as3,0.0,2
addiction,1,92,2,0,as2,0.0,1
addiction,1,93,1,0,as2,0.0,1
addiction,1,94,1,6,ag,0.0,0
addiction,1,95,0,6,ag,1.0,3
addiction,1,96,3,1,as3,0.0,2
addiction,1,97,2,0,as2,0.0,1
addiction,1,98,1,6,ag,0.0,0
addiction,1,99,0,6,ag,1.0,3
addiction,1,100,3,8,aw,0.0,3
addiction,1,101,3,1,as3,0.0,2
addiction,1,102,2,0,as2,0.0,1
addiction,1,103,1,6,ag,0.0,0
addiction,1,104,0,6,ag,1.0,3
addiction,1,105,3,1,as3,0.0,2
addiction,1,106,2,0,as2,0.0,1
addiction,1,107,1,6,ag,0.0,0
addiction,1,108,0,6,ag,1.0,3
addiction,1,109,3,1,as3,0.0,2
addiction,1,110,2,0,as2,0.0,1
addiction,1,111,1,6,ag,0.0,0
addiction,1,112,0,6,ag,1.0,3
addiction,1,113,3,1,as3,0.0,2
addiction,1,114,2,5,as7,0.0,2
addiction,1,115,2,0,as2,0.0,1
addiction,1,116,1,3,as5,0.0,1
addiction,1,117,1,6,ag,0.0,0
addiction,1,118,0,6,ag,1.0,3
addiction,1,119,3,1,as3,0.0,2
addiction,1,120,2,0,as2,0.0,1
addiction,1,121,1,6,ag,0.0,0
addiction,1,122,0,6,ag,1.0,3
addiction,1,123,3,1,as3,0.0,2
addiction,1,124,2,7,ad,0.0,2
addiction,1,125,2,0,as2,0.0,1
addiction,1,126,1,6,ag,0.0,0
addiction,1,127,0,6,ag,1.0,3
addiction,1,128,3,1,as3,0.0,2
addiction,1,129,2,0,as2,0.0,1
addiction,1,130,1,6,ag,0.0,0
addiction,1,131,0,6,ag,1.0,3
addiction,1,132,3,1,as3,0.0,2
addiction,1,133,2,0,as2,0.0,1
addiction,1,134,1,6,ag,0.0,0
addiction,1,135,0,6,ag,1.0,3
addiction,1,136,3,1,as3,0.0,2
addiction,1,137,2,0,as2,0.0,1
addiction,1,138,1,6,ag,0.0,0
addiction,1,139,0,6,ag,1.0,3
addiction,1,140,3,1,as3,0.0,2
addiction,1,141,2,0,as2,0.0,1
addiction,1,142,1,6,ag,0.0,0
addiction,1,143,0,6,ag,1.0,3
addiction,1,144,3,1,as3,0.0,3
addiction,1,145,3,1,as3,0.0,2
addiction,1,146,2,0,as2,0.0,1
addiction,1,147,1,6,ag,0.0,0
addiction,1,148,0,6,ag,1.0,3
addiction,1,149,3,1,as3,0.0,2
addiction,1,150,2,0,as2,0.0,1
addiction,1,151,1,6,ag,0.0,0
addiction,1,152,0,6,ag,1.0,3
addiction,1,153,3,1,as3,0.0,2
addiction,1,154,2,0,as2,0.0,1
addiction,1,155,1,6,ag,0.0,0
addiction,1,156,0,6,ag,1.0,3
addiction,1,157,3,1,as3,0.0,2
addiction,1,158,2,0,as2,0.0,1
addiction,1,159,1,6,ag,0.0,0
addiction,1,160,0,6,ag,1.0,3
addiction,1,161,3,1,as3,0.0,2
addiction,1,162,2,0,as2,0.0,1
addiction,1,163,1,6,ag,0.0,0
addiction,1,164,0,6,ag,1.0,3
addiction,1,165,3,1,as3,0.0,2
addiction,1,166,2,0,as2,0.0,1
addiction,1,167,1,6,ag,0.0,0
addiction,1,168,0,6,ag,1.0,3
addiction,1,169,3,1,as3,0.0,2
addiction,1,170,2,0,as2,0.0,1
addiction,1,171,1,6,ag,0.0,0
addiction,1,172,0,6,ag,1.0,3
addiction,1,173,3,1,as3,0.0,2
addiction,1,174,2,0,as2,0.0,1
addiction,1,175,1,6,ag,0.0,0
addiction,1,176,0,6,ag,1.0,3
addiction,1,177,3,1,as3,0.0,2
addiction,1,178,2,0,as2,0.0,1
addiction,1,179,1,6,ag,0.0,0
addiction,1,180,0,5,as7,0.0,0
addiction,1,181,0,6,ag,1.0,3
addiction,1,182,3,1,as3,0.0,2
addiction,1,183,2,5,as7,0.0,2
addiction,1,184,2,0,as2,0.0,1
addiction,1,185,1,6,ag,0.0,0
addiction,1,186,0,6,ag,1.0,3
addiction,1,187,3,1,as3,0.0,2
addiction,1,188,2,0,as2,0.0,1
addiction,1,189,1,6,ag,0.0,0
addiction,1,190,0,6,ag,1.0,3
addiction,1,191,3,1,as3,0.0,2
addiction,1,192,2,0,as2,0.0,1
addiction,1,193,1,6,ag,0.0,0
addiction,1,194,0,6,ag,1.0,3
addiction,1,195,3,1,as3,0.0,2
addiction,1,196,2,0,as2,0.0,1
addiction,1,197,1,6,ag,0.0,0
addiction,1,198,0,6,ag,1.0,3
addiction,1,199,3,1,as3,0.0,2
addiction,1,200,2,0,as2,0.0,1
addiction,1,201,1,6,ag,0.0,0
addiction,1,202,0,6,ag,1.0,3
addiction,1,203,3,6,ag,0.0,3
addiction,1,204,3,1,as3,0.0,2
addiction,1,205,2,0,as2,0.0,1
addiction,1,206,1,6,ag,0.0,0
addiction,1,207,0,7,ad,0.0,0
addiction,1,208,0,6,ag,1.0,3
addiction,1,209,3,2,as4,0.0,3
addiction,1,210,3,1,as3,0.0,2
addiction,1,211,2,0,as2,0.0,1
addiction,1,212,1,6,ag,0.0,0
addiction,1,213,0,5,as7,0.0,0
addiction,1,214,0,6,ag,1.0,3
addiction,1,215,3,1,as3,0.0,2
addiction,1,216,2,0,as2,0.0,1
addiction,1,217,1,6,ag,0.0,0
addiction,1,218,0,6,ag,1.0,3
addiction,1,219,3,1,as3,0.0,2
addiction,1,220,2,0,as2,0.0,1
addiction,1,221,1,6,ag,0.0,0
addiction,1,222,0,6,ag,1.0,3
addiction,1,223,3,1,as3,0.0,2
addiction,1,224,2,0,as2,0.0,1
addiction,1,225,1,6,ag,0.0,0
addiction,1,226,0,6,ag,1.0,3
addiction,1,227,3,1,as3,0.0,2
addiction,1,228,2,0,as2,0.0,1
addiction,1,229,1,6,ag,0.0,0
addiction,1,230,0,6,ag,1.0,3
addiction,1,231,3,3,as5,0.0,4
addiction,1,232,4,0,as2,0.0,4
addiction,1,233,4,8,aw,0.0,4
addiction,1,234,4,5,as7,0.0,4
addiction,1,235,4,8,aw,0.0,4
addiction,1,236,4,2,as4,0.0,3
addiction,1,237,3,1,as3,0.0,2
addiction,1,238,2,8,aw,0.0,2
addiction,1,239,2,5,as7,0.0,2
addiction,1,240,2,0,as2,0.0,1
addiction,1,241,1,6,ag,0.0,0
addiction,1,242,0,6,ag,1.0,3
addiction,1,243,3,1,as3,0.0,2
addiction,1,244,2,0,as2,0.0,1
addiction,1,245,1,6,ag,0.0,0
addiction,1,246,0,6,ag,1.0,3
addiction,1,247,3,1,as3,0.0,2
addiction,1,248,2,0,as2,0.0,1
addiction,1,249,1,6,ag,0.0,0
addiction,1,250,0,6,ag,1.0,3
addiction,1,251,3,1,as3,0.0,2
addiction,1,252,2,0,as2,0.0,1
addiction,1,253,1,6,ag,0.0,0
addiction,1,254,0,6,ag,1.0,3
addiction,1,255,3,1,as3,0.0,2
addiction,1,256,2,0,as2,0.0,1
addiction,1,257,1,6,ag,0.0,0
addiction,1,258,0,6,ag,1.0,3
addiction,1,259,3,1,as3,0.0,2
addiction,1,260,2,8,aw,0.0,2
addiction,1,261,2,0,as2,0.0,1
addiction,1,262,1,6,ag,0.0,0
addiction,1,263,0,6,ag,1.0,3
addiction,1,264,3,1,as3,0.0,2
addiction,1,265,2,0,as2,0.0,1
addiction,1,266,1,6,ag,0.0,0
addiction,1,267,0,6,ag,1.0,3
addiction,1,268,3,1,as3,0.0,2
addiction,1,269,2,0,as2,0.0,1
addiction,1,270,1,6,ag,0.0,0
addiction,1,271,0,0,as2,0.0,0
addiction,1,272,0,6,ag,1.0,3
addiction,1,273,3,1,as3,0.0,2
addiction,1,274,2,0,as2,0.0,1
addiction,1,275,1,6,ag,0.0,0
addiction,1,276,0,6,ag,1.0,3
addiction,1,277,3,1,as3,0.0,2
addiction,1,278,2,0,as2,0.0,1
addiction,1,279,1,7,ad,0.0,1
addiction,1,280,1,7,ad,0.0,1
addiction,1,281,1,6,ag,0.0,0
addiction,1,282,0,6,ag,1.0,3
addiction,1,283,3,1,as3,0.0,2
addiction,1,284,2,0,as2,0.0,1
addiction,1,285,1,6,ag,0.0,0
addiction,1,286,0,6,ag,1.0,3
addiction,1,287,3,1,as3,0.0,2
addiction,1,288,2,0,as2,0.0,1
addiction,1,289,1,6,ag,0.0,0
addiction,1,290,0,6,ag,1.0,3
addiction,1,291,3,1,as3,0.0,2
addiction,1,292,2,0,as2,0.0,1
addiction,1,293,1,6,ag,0.0,0
addiction,1,294,0,6,ag,1.0,3
addiction,1,295,3,1,as3,0.0,2
addiction,1,296,2,0,as2,0.0,1
addiction,1,297,1,6,ag,0.0,0
addiction,1,298,0,6,ag,1.0,3
addiction,1,299,3,1,as3,0.0,2
addiction,1,300,2,0,as2,0.0,1
addiction,1,301,1,6,ag,0.0,0
addiction,1,302,0,6,ag,1.0,3
addiction,1,303,3,7,ad,0.0,3
addiction,1,304,3,1,as3,0.0,2
addiction,1,305,2,0,as2,0.0,1
addiction,1,306,1,6,ag,0.0,0
addiction,1,307,0,6,ag,1.0,3
addiction,1,308,3,1,as3,0.0,2
addiction,1,309,2,0,as2,0.0,1
addiction,1,310,1,6,ag,0.0,0
addiction,1,311,0,6,ag,1.0,3
addiction,1,312,3,1,as3,0.0,2
addiction,1,313,2,0,as2,0.0,1
addiction,1,314,1,6,ag,0.0,0
addiction,1,315,0,6,ag,1.0,3
addiction,1,316,3,1,as3,0.0,2
addiction,1,317,2,0,as2,0.0,1
addiction,1,318,1,6,ag,0.0,0
addiction,1,319,0,7,ad,0.0,0
addiction,1,320,0,6,ag,1.0,3
addiction,1,321,3,1,as3,0.0,2
addiction,1,322,2,0,as2,0.0,1
addiction,1,323,1,6,ag,0.0,0
addiction,1,324,0,6,ag,1.0,3
addiction,1,325,3,1,as3,0.0,2
addiction,1,326,2,0,as2,0.0,1
addiction,1,327,1,6,ag,0.0,0
addiction,1,328,0,6,ag,1.0,3
addiction,1,329,3,1,as3,0.0,2
addiction,1,330,2,0,as2,0.0,1
addiction,1,331,1,6,ag,0.0,0
addiction,1,332,0,6,ag,1.0,3
addiction,1,333,3,1,as3,0.0,2
addiction,1,334,2,0,as2,0.0,1
addiction,1,335,1,6,ag,0.0,0
addiction,1,336,0,6,ag,1.0,3
addiction,1,337,3,1,as3,0.0,2
addiction,1,338,2,0,as2,0.0,1
addiction,1,339,1,6,ag,0.0,0
addiction,1,340,0,4,as6,0.0,0
addiction,1,341,0,6,ag,1.0,3
addiction,1,342,3,1,as3,0.0,2
addiction,1,343,2,0,as2,0.0,1
addiction,1,344,1,6,ag,0.0,0
addiction,1,345,0,6,ag,1.0,3
addiction,1,346,3,1,as3,0.0,2
addiction,1,347,2,0,as2,0.0,1
addiction,1,348,1,6,ag,0.0,0
addiction,1,349,0,6,ag,1.0,3
addiction,1,350,3,1,as3,0.0,2
addiction,1,351,2,0,as2,0.0,1
addiction,1,352,1,6,ag,0.0,0
addiction,1,353,0,6,ag,1.0,3
addiction,1,354,3,3,as5,0.0,4
addiction,1,355,4,2,as4,0.0,3
addiction,1,356,3,1,as3,0.0,2
addiction,1,357,2,0,as2,0.0,1
addiction,1,358,1,6,ag,0.0,0
addiction,1,359,0,6,ag,1.0,3
addiction,1,360,3,1,as3,0.0,2
addiction,1,361,2,0,as2,0.0,1
addiction,1,362,1,6,ag,0.0,0
addiction,1,363,0,6,ag,1.0,3
addiction,1,364,3,1,as3,0.0,2
addiction,1,365,2,0,as2,0.0,1
addiction,1,366,1,6,ag,0.0,0
addiction,1,367,0,6,ag,1.0,3
addiction,1,368,3,1,as3,0.0,2
addiction,1,369,2,0,as2,0.0,1
addiction,1,370,1,6,ag,0.0,0
addiction,1,371,0,6,ag,1.0,3
addiction,1,372,3,1,as3,0.0,2
addiction,1,373,2,0,as2,0.0,1
addiction,1,374,1,6,ag,0.0,0
addiction,1,375,0,6,ag,1.0,3
addiction,1,376,3,1,as3,0.0,2
addiction,1,377,2,4,as6,0.0,2
addiction,1,378,2,0,as2,0.0,1
addiction,1,379,1,6,ag,0.0,0
addiction,1,380,0,6,ag,1.0,3
addiction,1,381,3,1,as3,0.0,2
addiction,1,382,2,0,as2,0.0,1
addiction,1,383,1,6,ag,0.0,0
addiction,1,384,0,6,ag,1.0,3
addiction,1,385,3,7,ad,0.0,3
addiction,1,386,3,1,as3,0.0,2
addiction,1,387,2,0,as2,0.0,1
addiction,1,388,1,6,ag,0.0,0
addiction,1,389,0,6,ag,1.0,3
addiction,1,390,3,1,as3,0.0,2
addiction,1,391,2,0,as2,0.0,1
addiction,1,392,1,6,ag,0.0,0
addiction,1,393,0,6,ag,1.0,3
addiction,1,394,3,1,as3,0.0,2
addiction,1,395,2,0,as2,0.0,1
addiction,1,396,1,6,ag,0.0,0
addiction,1,397,0,6,ag,1.0,3
addiction,1,398,3,1,as3,0.0,2
addiction,1,399,2,0,as2,0.0,1
addiction,1,400,1,6,ag,0.0,0
addiction,1,401,0,6,ag,1.0,3
addiction,1,402,3,1,as3,0.0,2
addiction,1,403,2,0,as2,0.0,1
addiction,1,404,1,3,as5,0.0,1
addiction,1,405,1,6,ag,0.0,0
addiction,1,406,0,6,ag,1.0,3
addiction,1,407,3,1,as3,0.0,2
addiction,1,408,2,0,as2,0.0,1
addiction,1,409,1,6,ag,0.0,0
addiction,1,410,0,6,ag,1.0,3
addiction,1,411,3,1,as3,0.0,2
addiction,1,412,2,0,as2,0.0,1
addiction,1,413,1,5,as7,0.0,1
addiction,1,414,1,6,ag,0.0,0
addiction,1,415,0,6,ag,1.0,3
addiction,1,416,3,1,as3,0.0,2
addiction,1,417,2,0,as2,0.0,1
addiction,1,418,1,6,ag,0.0,0
addiction,1,419,0,6,ag,1.0,3
addiction,1,420,3,1,as3,0.0,2
addiction,1,421,2,0,as2,0.0,1
addiction,1,422,1,6,ag,0.0,0
addiction,1,423,0,6,ag,1.0,3
addiction,1,424,3,1,as3,0.0,2
addiction,1,425,2,0,as2,0.0,1
addiction,1,426,1,1,as3,0.0,2
addiction,1,427,2,0,as2,0.0,1
addiction,1,428,1,6,ag,0.0,0
addiction,1,429,0,6,ag,1.0,3
addiction,1,430,3,1,as3,0.0,2
addiction,1,431,2,0,as2,0.0,1
addiction,1,432,1,6,ag,0.0,0
addiction,1,433,0,5,as7,0.0,0
addiction,1,434,0,6,ag,1.0,3
addiction,1,435,3,1,as3,0.0,2
addiction,1,436,2,0,as2,0.0,1
addiction,1,437,1,6,ag,0.0,0
addiction,1,438,0,6,ag,1.0,3
addiction,1,439,3,1,as3,0.0,2
addiction,1,440,2,0,as2,0.0,1
addiction,1,441,1,7,ad,0.0,1
addiction,1,442,1,6,ag,0.0,0
addiction,1,443,0,6,ag,1.0,3
addiction,1,444,3,1,as3,0.0,2
addiction,1,445,2,0,as2,0.0,1
addiction,1,446,1,6,ag,0.0,0
addiction,1,447,0,6,ag,1.0,3
addiction,1,448,3,1,as3,0.0,2
addiction,1,449,2,0,as2,0.0,1
addiction,1,450,1,6,ag,0.0,0
addiction,1,451,0,6,ag,1.0,3
addiction,1,452,3,1,as3,0.0,2
addiction,1,453,2,0,as2,0.0,1
addiction,1,454,1,6,ag,0.0,0
addiction,1,455,0,6,ag,1.0,3
addiction,1,456,3,1,as3,0.0,2
addiction,1,457,2,0,as2,0.0,1
addiction,1,458,1,2,as4,0.0,1
addiction,1,459,1,6,ag,0.0,0
addiction,1,460,0,6,ag,1.0,3
addiction,1,461,3,1,as3,0.0,2
addiction,1,462,2,0,as2,0.0,1
addiction,1,463,1,6,ag,0.0,0
addiction,1,464,0,6,ag,1.0,3
addiction,1,465,3,1,as3,0.0,2
addiction,1,466,2,0,as2,0.0,1
addiction,1,467,1,6,ag,0.0,0
addiction,1,468,0,6,ag,1.0,3
addiction,1,469,3,1,as3,0.0,2
addiction,1,470,2,0,as2,0.0,1
addiction,1,471,1,6,ag,0.0,0
addiction,1,472,0,6,ag,1.0,3
addiction,1,473,3,1,as3,0.0,2
addiction,1,474,2,0,as2,0.0,1
addiction,1,475,1,6,ag,0.0,0
addiction,1,476,0,6,ag,1.0,3
addiction,1,477,3,1,as3,0.0,2
addiction,1,478,2,0,as2,0.0,2
addiction,1,479,2,2,as4,0.0,3
addiction,1,480,3,1,as3,0.0,2
addiction,1,481,2,0,as2,0.0,1
addiction,1,482,1,6,ag,0.0,0
addiction,1,483,0,6,ag,1.0,3
addiction,1,484,3,1,as3,0.0,2
addiction,1,485,2,0,as2,0.0,1
addiction,1,486,1,6,ag,0.0,0
addiction,1,487,0,6,ag,1.0,3
addiction,1,488,3,4,as6,0.0,3
addiction,1,489,3,1,as3,0.0,2
addiction,1,490,2,0,as2,0.0,1
addiction,1,491,1,1,as3,0.0,2
addiction,1,492,2,0,as2,0.0,1
addiction,1,493,1,6,ag,0.0,0
addiction,1,494,0,6,ag,1.0,3
addiction,1,495,3,1,as3,0.0,2
addiction,1,496,2,0,as2,0.0,1
addiction,1,497,1,6,ag,0.0,0
addiction,1,498,0,6,ag,1.0,3
addiction,1,499,3,1,as3,0.0,2
addiction,1,500,2,0,as2,0.0,1
addiction,1,501,1,6,ag,0.0,0
addiction,1,502,0,2,as4,0.0,0
addiction,1,503,0,6,ag,1.0,3
addiction,1,504,3,1,as3,0.0,2
addiction,1,505,2,0,as2,0.0,1
addiction,1,506,1,6,ag,0.0,0
addiction,1,507,0,6,ag,1.0,3
addiction,1,508,3,1,as3,0.0,2
addiction,1,509,2,0,as2,0.0,1
addiction,1,510,1,6,ag,0.0,0
addiction,1,511,0,6,ag,1.0,3
addiction,1,512,3,1,as3,0.0,2
addiction,1,513,2,0,as2,0.0,1
addiction,1,514,1,6,ag,0.0,0
addiction,1,515,0,6,ag,1.0,3
addiction,1,516,3,1,as3,0.0,2
addiction,1,517,2,0,as2,0.0,1
addiction,1,518,1,6,ag,0.0,0
addiction,1,519,0,6,ag,1.0,3
addiction,1,520,3,1,as3,0.0,2
addiction,1,521,2,0,as2,0.0,1
addiction,1,522,1,6,ag,0.0,0
addiction,1,523,0,6,ag,1.0,3
addiction,1,524,3,7,ad,0.0,3
addiction,1,525,3,1,as3,0.0,2
addiction,1,526,2,0,as2,0.0,1
addiction,1,527,1,6,ag,0.0,0
addiction,1,528,0,6,ag,1.0,3
addiction,1,529,3,1,as3,0.0,2
addiction,1,530,2,0,as2,0.0,1
addiction,1,531,1,6,ag,0.0,0
addiction,1,532,0,6,ag,1.0,3
addiction,1,533,3,1,as3,0.0,2
addiction,1,534,2,0,as2,0.0,1
addiction,1,535,1,6,ag,0.0,0
addiction,1,536,0,6,ag,1.0,3
addiction,1,537,3,1,as3,0.0,2
addiction,1,538,2,0,as2,0.0,1
addiction,1,539,1,6,ag,0.0,0
addiction,1,540,0,6,ag,1.0,3
addiction,1,541,3,1,as3,0.0,2
addiction,1,542,2,0,as2,0.0,1
addiction,1,543,1,6,ag,0.0,0
addiction,1,544,0,6,ag,1.0,3
addiction,1,545,3,1,as3,0.0,2
addiction,1,546,2,0,as2,0.0,1
addiction,1,547,1,6,ag,0.0,0
addiction,1,548,0,6,ag,1.0,3
addiction,1,549,3,6,ag,0.0,3
addiction,1,550,3,1,as3,0.0,2
addiction,1,551,2,0,as2,0.0,1
addiction,1,552,1,6,ag,0.0,0
addiction,1,553,0,6,ag,1.0,3
addiction,1,554,3,1,as3,0.0,2
addiction,1,555,2,0,as2,0.0,1
addiction,1,556,1,6,ag,0.0,0
addiction,1,557,0,6,ag,1.0,3
addiction,1,558,3,1,as3,0.0,2
addiction,1,559,2,0,as2,0.0,1
addiction,1,560,1,6,ag,0.0,0
addiction,1,561,0,6,ag,1.0,3
addiction,1,562,3,1,as3,0.0,2
addiction,1,563,2,0,as2,0.0,1
addiction,1,564,1,6,ag,0.0,0
addiction,1,565,0,6,ag,1.0,3
addiction,1,566,3,1,as3,0.0,2
addiction,1,567,2,0,as2,0.0,1
addiction,1,568,1,6,ag,0.0,0
addiction,1,569,0,6,ag,1.0,3
addiction,1,570,3,1,as3,0.0,2
addiction,1,571,2,6,ag,0.0,2
addiction,1,572,2,0,as2,0.0,1
addiction,1,573,1,6,ag,0.0,0
addiction,1,574,0,6,ag,1.0,3
addiction,1,575,3,1,as3,0.0,2
addiction,1,576,2,0,as2,0.0,1
addiction,1,577,1,6,ag,0.0,0
addiction,1,578,0,6,ag,1.0,3
addiction,1,579,3,1,as3,0.0,2
addiction,1,580,2,0,as2,0.0,1
addiction,1,581,1,6,ag,0.0,0
addiction,1,582,0,6,ag,1.0,3
addiction,1,583,3,1,as3,0.0,2
addiction,1,584,2,0,as2,0.0,1
addiction,1,585,1,6,ag,0.0,0
addiction,1,586,0,6,ag,1.0,3
addiction,1,587,3,1,as3,0.0,2
addiction,1,588,2,0,as2,0.0,1
addiction,1,589,1,6,ag,0.0,0
addiction,1,590,0,6,ag,1.0,3
addiction,1,591,3,1,as3,0.0,2
addiction,1,592,2,0,as2,0.0,1
addiction,1,593,1,6,ag,0.0,0
addiction,1,594,0,6,ag,1.0,3
addiction,1,595,3,1,as3,0.0,2
addiction,1,596,2,0,as2,0.0,1
addiction,1,597,1,6,ag,0.0,0
addiction,1,598,0,6,ag,1.0,3
addiction,1,599,3,1,as3,0.0,2
addiction,1,600,2,0,as2,0.0,1
addiction,1,601,1,3,as5,0.0,1
addiction,1,602,1,6,ag,0.0,0
addiction,1,603,0,6,ag,1.0,3
addiction,1,604,3,1,as3,0.0,2
addiction,1,605,2,0,as2,0.0,1
addiction,1,606,1,6,ag,0.0,0
addiction,1,607,0,6,ag,1.0,3
addiction,1,608,3,1,as3,0.0,2
addiction,1,609,2,0,as2,0.0,1
