phase_name,phase_idx,step,state,action,action_name,reward,next_state
addiction,1,36,4,7,ad,0.0,4
addiction,1,37,4,5,as7,0.0,4
addiction,1,38,4,4,as6,0.0,5
addiction,1,39,5,6,ag,0.0,5
addiction,1,40,5,6,ag,0.0,5
addiction,1,41,5,6,ag,0.0,5
addiction,1,42,5,6,ag,0.0,5
addiction,1,43,5,2,as4,0.0,5
addiction,1,44,5,0,as2,0.0,5
addiction,1,45,5,1,as3,0.0,5
addiction,1,46,5,4,as6,0.0,5
addiction,1,47,5,5,as7,0.0,6
addiction,1,48,6,1,as3,0.0,6
addiction,1,49,6,4,as6,0.0,5
addiction,1,50,5,8,aw,0.0,5
addiction,1,51,5,4,as6,0.0,5
addiction,1,52,5,2,as4,0.0,5
addiction,1,53,5,5,as7,0.0,6
addiction,1,54,6,4,as6,0.0,5
addiction,1,55,5,1,as3,0.0,5
addiction,1,56,5,4,as6,0.0,5
addiction,1,57,5,6,ag,0.0,5
addiction,1,58,5,3,as5,0.0,4
addiction,1,59,4,6,ag,0.0,4
addiction,1,60,4,1,as3,0.0,4
addiction,1,61,4,2,as4,0.0,3
addiction,1,62,3,2,as4,0.0,3
addiction,1,63,3,0,as2,0.0,3
addiction,1,64,3,8,aw,0.0,3
addiction,1,65,3,7,ad,0.0,3
addiction,1,66,3,6,ag,0.0,3
addiction,1,67,3,7,ad,0.0,3
addiction,1,68,3,6,ag,0.0,3
addiction,1,69,3,5,as7,0.0,3
addiction,1,70,3,2,as4,0.0,3
addiction,1,71,3,3,as5,0.0,4
addiction,1,72,4,3,as5,0.0,4
addiction,1,73,4,3,as5,0.0,4
addiction,1,74,4,6,ag,0.0,4
addiction,1,75,4,4,as6,0.0,5
addiction,1,76,5,1,as3,0.0,5
addiction,1,77,5,4,as6,0.0,5
addiction,1,78,5,8,aw,0.0,5
addiction,1,79,5,2,as4,0.0,5
addiction,1,80,5,4,as6,0.0,5
addiction,1,81,5,7,ad,0.0,5
addiction,1,82,5,3,as5,0.0,4
addiction,1,83,4,5,as7,0.0,4
addiction,1,84,4,6,ag,0.0,4
addiction,1,85,4,7,ad,0.0,4
addiction,1,86,4,2,as4,0.0,3
addiction,1,87,3,8,aw,0.0,3
addiction,1,88,3,3,as5,0.0,4
addiction,1,89,4,3,as5,0.0,4
addiction,1,90,4,8,aw,0.0,4
addiction,1,91,4,1,as3,0.0,4
addiction,1,92,4,1,as3,0.0,4
addiction,1,93,4,0,as2,0.0,4
addiction,1,94,4,8,aw,0.0,4
addiction,1,95,4,2,as4,0.0,3
addiction,1,96,3,0,as2,0.0,3
addiction,1,97,3,8,aw,0.0,3
addiction,1,98,3,0,as2,0.0,3
addiction,1,99,3,3,as5,0.0,4
addiction,1,100,4,8,aw,0.0,4
addiction,1,101,4,0,as2,0.0,4
addiction,1,102,4,3,as5,0.0,4
addiction,1,103,4,7,ad,0.0,4
addiction,1,104,4,4,as6,0.0,5
addiction,1,105,5,6,ag,0.0,5
addiction,1,106,5,3,as5,0.0,4
addiction,1,107,4,3,as5,0.0,4
addiction,1,108,4,1,as3,0.0,4
addiction,1,109,4,2,as4,0.0,3
addiction,1,110,3,6,ag,0.0,3
addiction,1,111,3,4,as6,0.0,3
addiction,1,112,3,4,as6,0.0,3
addiction,1,113,3,5,as7,0.0,3
addiction,1,114,3,6,ag,0.0,3
addiction,1,115,3,1,as3,0.0,2
addiction,1,116,2,1,as3,0.0,2
addiction,1,117,2,0,as2,0.0,1
addiction,1,118,1,6,ag,0.0,0
addiction,1,119,0,6,ag,1.0,3
addiction,1,120,3,6,ag,0.0,3
addiction,1,121,3,7,ad,0.0,3
addiction,1,122,3,0,as2,0.0,3
addiction,1,123,3,4,as6,0.0,3
addiction,1,124,3,4,as6,0.0,3
addiction,1,125,3,5,as7,0.0,3
addiction,1,126,3,7,ad,0.0,3
addiction,1,127,3,7,ad,0.0,3
addiction,1,128,3,3,as5,0.0,4
addiction,1,129,4,1,as3,0.0,4
addiction,1,130,4,0,as2,0.0,4
addiction,1,131,4,6,ag,0.0,4
addiction,1,132,4,7,ad,0.0,4
addiction,1,133,4,0,as2,0.0,4
addiction,1,134,4,1,as3,0.0,4
addiction,1,135,4,6,ag,0.0,4
addiction,1,136,4,2,as4,0.0,3
addiction,1,137,3,0,as2,0.0,3
addiction,1,138,3,3,as5,0.0,4
addiction,1,139,4,1,as3,0.0,4
addiction,1,140,4,6,ag,0.0,4
addiction,1,141,4,4,as6,0.0,5
addiction,1,142,5,8,aw,0.0,5
addiction,1,143,5,4,as6,0.0,5
addiction,1,144,5,8,aw,0.0,5
addiction,1,145,5,1,as3,0.0,5
addiction,1,146,5,2,as4,0.0,5
addiction,1,147,5,3,as5,0.0,4
addiction,1,148,4,3,as5,0.0,4
addiction,1,149,4,1,as3,0.0,4
addiction,1,150,4,6,ag,0.0,4
addiction,1,151,4,0,as2,0.0,4
addiction,1,152,4,4,as6,0.0,5
addiction,1,153,5,1,as3,0.0,5
addiction,1,154,5,8,aw,0.0,5
addiction,1,155,5,4,as6,0.0,5
addiction,1,156,5,7,ad,0.0,5
addiction,1,157,5,1,as3,0.0,5
addiction,1,158,5,2,as4,0.0,5
addiction,1,159,5,4,as6,0.0,5
addiction,1,160,5,5,as7,0.0,6
addiction,1,161,6,7,ad,10.0,7
addiction,1,162,7,2,as4,-1.2,7
addiction,1,163,7,8,aw,-1.2,21
addiction,1,164,21,6,ag,-1.2,21
addiction,1,165,21,2,as4,-1.2,21
addiction,1,166,21,1,as3,-1.2,21
addiction,1,167,21,4,as6,-1.2,21
addiction,1,168,21,0,as2,-1.2,21
addiction,1,169,21,3,as5,-1.2,21
addiction,1,170,21,7,ad,0.0,7
addiction,1,171,7,0,as2,-1.2,7
addiction,1,172,7,3,as5,-1.2,7
addiction,1,173,7,7,ad,-1.2,21
addiction,1,174,21,8,aw,-1.2,20
addiction,1,175,20,5,as7,-1.2,20
addiction,1,176,20,6,ag,-1.2,20
addiction,1,177,20,2,as4,-1.2,20
addiction,1,178,20,4,as6,-1.2,20
addiction,1,179,20,1,as3,-1.2,20
addiction,1,180,20,7,ad,-1.2,21
addiction,1,181,21,7,ad,0.0,7
addiction,1,182,7,1,as3,-1.2,7
addiction,1,183,7,6,ag,-1.2,7
addiction,1,184,7,4,as6,-1.2,7
addiction,1,185,7,5,as7,-1.2,7
addiction,1,186,7,5,as7,-1.2,7
addiction,1,187,7,3,as5,-1.2,7
addiction,1,188,7,1,as3,-1.2,7
addiction,1,189,7,6,ag,-1.2,7
addiction,1,190,7,7,ad,-1.2,8
addiction,1,191,8,2,as4,-1.2,8
addiction,1,192,8,3,as5,-1.2,8
addiction,1,193,8,6,ag,-1.2,8
addiction,1,194,8,5,as7,-1.2,8
addiction,1,195,8,7,ad,-1.2,9
addiction,1,196,9,2,as4,-1.2,9
addiction,1,197,9,6,ag,-1.2,9
addiction,1,198,9,0,as2,-1.2,9
addiction,1,199,9,7,ad,-1.2,10
addiction,1,200,10,4,as6,-1.2,10
addiction,1,201,10,8,aw,-1.2,9
addiction,1,202,9,3,as5,-1.2,9
addiction,1,203,9,8,aw,-1.2,10
addiction,1,204,10,0,as2,-1.2,10
addiction,1,205,10,3,as5,-1.2,10
addiction,1,206,10,6,ag,-1.2,10
addiction,1,207,10,2,as4,-1.2,10
addiction,1,208,10,3,as5,-1.2,10
addiction,1,209,10,5,as7,-1.2,10
addiction,1,210,10,7,ad,-1.2,11
addiction,1,211,11,6,ag,-1.2,11
addiction,1,212,11,8,aw,-1.2,10
addiction,1,213,10,1,as3,-1.2,10
addiction,1,214,10,2,as4,-1.2,10
addiction,1,215,10,6,ag,-1.2,10
addiction,1,216,10,7,ad,-1.2,11
addiction,1,217,11,7,ad,-1.2,12
addiction,1,218,12,7,ad,-1.2,11
addiction,1,219,11,1,as3,-1.2,11
addiction,1,220,11,2,as4,-1.2,11
addiction,1,221,11,4,as6,-1.2,11
addiction,1,222,11,0,as2,-1.2,11
addiction,1,223,11,5,as7,-1.2,11
addiction,1,224,11,3,as5,-1.2,11
addiction,1,225,11,6,ag,-1.2,11
addiction,1,226,11,2,as4,-1.2,11
addiction,1,227,11,5,as7,-1.2,11
addiction,1,228,11,7,ad,-1.2,10
addiction,1,229,10,5,as7,-1.2,10
addiction,1,230,10,0,as2,-1.2,10
addiction,1,231,10,8,aw,-1.2,11
addiction,1,232,11,8,aw,-1.2,10
addiction,1,233,10,4,as6,-1.2,10
addiction,1,234,10,4,as6,-1.2,10
addiction,1,235,10,1,as3,-1.2,10
addiction,1,236,10,3,as5,-1.2,10
addiction,1,237,10,7,ad,-1.2,11
addiction,1,238,11,4,as6,-1.2,11
addiction,1,239,11,1,as3,-1.2,11
addiction,1,240,11,3,as5,-1.2,11
addiction,1,241,11,0,as2,-1.2,11
addiction,1,242,11,2,as4,-1.2,11
addiction,1,243,11,3,as5,-1.2,11
addiction,1,244,11,5,as7,-1.2,11
addiction,1,245,11,1,as3,-1.2,11
addiction,1,246,11,0,as2,-1.2,11
addiction,1,247,11,7,ad,-1.2,12
addiction,1,248,12,8,aw,-1.2,11
addiction,1,249,11,6,ag,-1.2,11
addiction,1,250,11,8,aw,-1.2,12
addiction,1,251,12,5,as7,-1.2,12
addiction,1,252,12,3,as5,-1.2,12
addiction,1,253,12,0,as2,-1.2,12
addiction,1,254,12,1,as3,-1.2,12
addiction,1,255,12,4,as6,-1.2,12
addiction,1,256,12,6,ag,-1.2,12
addiction,1,257,12,2,as4,-1.2,12
addiction,1,258,12,1,as3,-1.2,12
addiction,1,259,12,2,as4,-1.2,12
addiction,1,260,12,5,as7,-1.2,12
addiction,1,261,12,3,as5,-1.2,12
addiction,1,262,12,7,ad,-1.2,13
addiction,1,263,13,8,aw,-1.2,14
addiction,1,264,14,6,ag,-1.2,14
addiction,1,265,14,4,as6,-1.2,14
addiction,1,266,14,3,as5,-1.2,14
addiction,1,267,14,2,as4,-1.2,14
addiction,1,268,14,8,aw,-1.2,15
addiction,1,269,15,8,aw,-1.2,16
addiction,1,270,16,8,aw,-1.2,17
addiction,1,271,17,4,as6,-1.2,17
addiction,1,272,17,5,as7,-1.2,17
addiction,1,273,17,6,ag,-1.2,17
addiction,1,274,17,7,ad,-1.2,18
addiction,1,275,18,6,ag,-1.2,18
addiction,1,276,18,4,as6,-1.2,18
addiction,1,277,18,3,as5,-1.2,18
addiction,1,278,18,1,as3,-1.2,18
addiction,1,279,18,8,aw,-1.2,19
addiction,1,280,19,3,as5,-1.2,19
addiction,1,281,19,5,as7,-1.2,19
addiction,1,282,19,0,as2,-1.2,19
addiction,1,283,19,8,aw,-1.2,20
addiction,1,284,20,0,as2,-1.2,20
addiction,1,285,20,8,aw,-1.2,19
addiction,1,286,19,6,ag,-1.2,19
addiction,1,287,19,7,ad,-1.2,20
addiction,1,288,20,3,as5,-1.2,20
addiction,1,289,20,8,aw,-1.2,21
addiction,1,290,21,7,ad,-1.2,20
addiction,1,291,20,2,as4,-1.2,20
addiction,1,292,20,1,as3,-1.2,20
addiction,1,293,20,6,ag,-1.2,20
addiction,1,294,20,3,as5,-1.2,20
addiction,1,295,20,8,aw,-1.2,21
addiction,1,296,21,5,as7,-1.2,21
addiction,1,297,21,2,as4,-1.2,21
addiction,1,298,21,3,as5,-1.2,21
addiction,1,299,21,5,as7,-1.2,21
addiction,1,300,21,8,aw,0.0,7
addiction,1,301,7,4,as6,-1.2,7
addiction,1,302,7,0,as2,-1.2,7
addiction,1,303,7,8,aw,-1.2,21
addiction,1,304,21,8,aw,-1.2,20
addiction,1,305,20,5,as7,-1.2,20
addiction,1,306,20,3,as5,-1.2,20
addiction,1,307,20,0,as2,-1.2,20
addiction,1,308,20,7,ad,-1.2,21
addiction,1,309,21,6,ag,-1.2,21
addiction,1,310,21,0,as2,-1.2,21
addiction,1,311,21,1,as3,-1.2,21
addiction,1,312,21,4,as6,-1.2,21
addiction,1,313,21,7,ad,0.0,7
addiction,1,314,7,7,ad,-1.2,8
addiction,1,315,8,4,as6,-1.2,8
addiction,1,316,8,1,as3,-1.2,8
addiction,1,317,8,0,as2,-1.2,8
addiction,1,318,8,8,aw,-1.2,9
addiction,1,319,9,5,as7,-1.2,9
addiction,1,320,9,1,as3,-1.2,9
addiction,1,321,9,4,as6,-1.2,9
addiction,1,322,9,5,as7,-1.2,9
addiction,1,323,9,3,as5,-1.2,9
addiction,1,324,9,0,as2,-1.2,9
addiction,1,325,9,7,ad,-1.2,10
addiction,1,326,10,1,as3,-1.2,10
addiction,1,327,10,2,as4,-1.2,10
addiction,1,328,10,6,ag,-1.2,10
addiction,1,329,10,0,as2,-1.2,10
addiction,1,330,10,5,as7,-1.2,10
addiction,1,331,10,8,aw,-1.2,11
addiction,1,332,11,4,as6,-1.2,11
addiction,1,333,11,8,aw,-1.2,12
addiction,1,334,12,4,as6,-1.2,12
addiction,1,335,12,8,aw,-1.2,11
addiction,1,336,11,0,as2,-1.2,11
addiction,1,337,11,7,ad,-1.2,12
addiction,1,338,12,3,as5,-1.2,12
addiction,1,339,12,0,as2,-1.2,12
addiction,1,340,12,6,ag,-1.2,12
addiction,1,341,12,7,ad,-1.2,11
addiction,1,342,11,1,as3,-1.2,11
addiction,1,343,11,4,as6,-1.2,11
addiction,1,344,11,3,as5,-1.2,11
addiction,1,345,11,2,as4,-1.2,11
addiction,1,346,11,6,ag,-1.2,11
addiction,1,347,11,5,as7,-1.2,11
addiction,1,348,11,7,ad,-1.2,12
addiction,1,349,12,5,as7,-1.2,12
addiction,1,350,12,0,as2,-1.2,12
addiction,1,351,12,4,as6,-1.2,12
addiction,1,352,12,2,as4,-1.2,12
addiction,1,353,12,1,as3,-1.2,12
addiction,1,354,12,6,ag,-1.2,12
addiction,1,355,12,8,aw,-1.2,11
addiction,1,356,11,8,aw,-1.2,12
addiction,1,357,12,3,as5,-1.2,12
addiction,1,358,12,0,as2,-1.2,12
addiction,1,359,12,1,as3,-1.2,12
addiction,1,360,12,2,as4,-1.2,12
addiction,1,361,12,5,as7,-1.2,12
addiction,1,362,12,6,ag,-1.2,12
addiction,1,363,12,4,as6,-1.2,12
addiction,1,364,12,7,ad,-1.2,13
addiction,1,365,13,7,ad,-1.2,14
addiction,1,366,14,7,ad,-1.2,15
addiction,1,367,15,7,ad,-1.2,14
addiction,1,368,14,1,as3,-1.2,14
addiction,1,369,14,5,as7,-1.2,14
addiction,1,370,14,0,as2,-1.2,14
addiction,1,371,14,6,ag,-1.2,14
addiction,1,372,14,8,aw,-4.0,3
addiction,1,373,3,6,ag,0.0,3
addiction,1,374,3,1,as3,0.0,2
addiction,1,375,2,0,as2,0.0,1
addiction,1,376,1,6,ag,0.0,0
addiction,1,377,0,6,ag,1.0,3
addiction,1,378,3,1,as3,0.0,2
addiction,1,379,2,0,as2,0.0,1
addiction,1,380,1,6,ag,0.0,0
addiction,1,381,0,6,ag,1.0,3
addiction,1,382,3,1,as3,0.0,2
addiction,1,383,2,0,as2,0.0,1
addiction,1,384,1,6,ag,0.0,0
addiction,1,385,0,6,ag,1.0,3
addiction,1,386,3,1,as3,0.0,2
addiction,1,387,2,0,as2,0.0,1
addiction,1,388,1,6,ag,0.0,0
addiction,1,389,0,6,ag,1.0,3
addiction,1,390,3,1,as3,0.0,2
addiction,1,391,2,0,as2,0.0,1
addiction,1,392,1,6,ag,0.0,0
addiction,1,393,0,6,ag,1.0,3
addiction,1,394,3,1,as3,0.0,2
addiction,1,395,2,0,as2,0.0,1
addiction,1,396,1,6,ag,0.0,0
addiction,1,397,0,6,ag,1.0,3
addiction,1,398,3,1,as3,0.0,2
addiction,1,399,2,0,as2,0.0,1
addiction,1,400,1,6,ag,0.0,0
addiction,1,401,0,6,ag,1.0,3
addiction,1,402,3,8,aw,0.0,3
addiction,1,403,3,1,as3,0.0,2
addiction,1,404,2,0,as2,0.0,1
addiction,1,405,1,6,ag,0.0,0
addiction,1,406,0,6,ag,1.0,3
addiction,1,407,3,4,as6,0.0,3
addiction,1,408,3,1,as3,0.0,2
addiction,1,409,2,0,as2,0.0,1
addiction,1,410,1,6,ag,0.0,0
addiction,1,411,0,4,as6,0.0,0
addiction,1,412,0,4,as6,0.0,0
addiction,1,413,0,6,ag,1.0,3
addiction,1,414,3,1,as3,0.0,2
addiction,1,415,2,0,as2,0.0,1
addiction,1,416,1,6,ag,0.0,0
addiction,1,417,0,6,ag,1.0,3
addiction,1,418,3,1,as3,0.0,2
addiction,1,419,2,0,as2,0.0,1
addiction,1,420,1,6,ag,0.0,0
addiction,1,421,0,6,ag,1.0,3
addiction,1,422,3,1,as3,0.0,2
addiction,1,423,2,0,as2,0.0,1
addiction,1,424,1,6,ag,0.0,0
addiction,1,425,0,6,ag,1.0,3
addiction,1,426,3,1,as3,0.0,2
addiction,1,427,2,0,as2,0.0,1
addiction,1,428,1,6,ag,0.0,0
addiction,1,429,0,6,ag,1.0,3
addiction,1,430,3,1,as3,0.0,2
addiction,1,431,2,0,as2,0.0,1
addiction,1,432,1,6,ag,0.0,0
addiction,1,433,0,6,ag,1.0,3
addiction,1,434,3,1,as3,0.0,2
addiction,1,435,2,0,as2,0.0,1
addiction,1,436,1,5,as7,0.0,1
addiction,1,437,1,6,ag,0.0,0
addiction,1,438,0,6,ag,1.0,3
addiction,1,439,3,1,as3,0.0,2
addiction,1,440,2,0,as2,0.0,1
addiction,1,441,1,6,ag,0.0,0
addiction,1,442,0,6,ag,1.0,3
addiction,1,443,3,1,as3,0.0,2
addiction,1,444,2,7,ad,0.0,2
addiction,1,445,2,8,aw,0.0,2
addiction,1,446,2,0,as2,0.0,1
addiction,1,447,1,6,ag,0.0,0
addiction,1,448,0,6,ag,1.0,3
addiction,1,449,3,1,as3,0.0,2
addiction,1,450,2,0,as2,0.0,1
addiction,1,451,1,6,ag,0.0,0
addiction,1,452,0,6,ag,1.0,3
addiction,1,453,3,2,as4,0.0,3
addiction,1,454,3,1,as3,0.0,2
addiction,1,455,2,0,as2,0.0,1
addiction,1,456,1,6,ag,0.0,0
addiction,1,457,0,6,ag,1.0,3
addiction,1,458,3,1,as3,0.0,2
addiction,1,459,2,0,as2,0.0,1
addiction,1,460,1,3,as5,0.0,1
addiction,1,461,1,6,ag,0.0,0
addiction,1,462,0,6,ag,1.0,3
addiction,1,463,3,1,as3,0.0,3
addiction,1,464,3,1,as3,0.0,2
addiction,1,465,2,0,as2,0.0,1
addiction,1,466,1,6,ag,0.0,0
addiction,1,467,0,6,ag,1.0,3
addiction,1,468,3,1,as3,0.0,2
addiction,1,469,2,0,as2,0.0,1
addiction,1,470,1,6,ag,0.0,0
addiction,1,471,0,6,ag,1.0,3
addiction,1,472,3,1,as3,0.0,2
addiction,1,473,2,0,as2,0.0,1
addiction,1,474,1,6,ag,0.0,0
addiction,1,475,0,6,ag,1.0,3
addiction,1,476,3,3,as5,0.0,4
addiction,1,477,4,2,as4,0.0,3
addiction,1,478,3,1,as3,0.0,2
addiction,1,479,2,0,as2,0.0,1
addiction,1,480,1,6,ag,0.0,0
addiction,1,481,0,6,ag,1.0,3
addiction,1,482,3,7,ad,0.0,3
addiction,1,483,3,1,as3,0.0,2
addiction,1,484,2,0,as2,0.0,1
addiction,1,485,1,6,ag,0.0,0
addiction,1,486,0,5,as7,0.0,0
addiction,1,487,0,6,ag,1.0,3
addiction,1,488,3,1,as3,0.0,2
addiction,1,489,2,0,as2,0.0,1
addiction,1,490,1,6,ag,0.0,0
addiction,1,491,0,6,ag,1.0,3
addiction,1,492,3,1,as3,0.0,2
addiction,1,493,2,0,as2,0.0,1
addiction,1,494,1,6,ag,0.0,0
addiction,1,495,0,6,ag,1.0,3
addiction,1,496,3,1,as3,0.0,2
addiction,1,497,2,0,as2,0.0,1
addiction,1,498,1,6,ag,0.0,0
addiction,1,499,0,6,ag,1.0,3
addiction,1,500,3,1,as3,0.0,2
addiction,1,501,2,0,as2,0.0,1
addiction,1,502,1,6,ag,0.0,0
addiction,1,503,0,6,ag,1.0,3
addiction,1,504,3,1,as3,0.0,2
addiction,1,505,2,0,as2,0.0,1
addiction,1,506,1,3,as5,0.0,1
addiction,1,507,1,6,ag,0.0,0
addiction,1,508,0,6,ag,1.0,3
addiction,1,509,3,1,as3,0.0,2
addiction,1,510,2,0,as2,0.0,1
addiction,1,511,1,7,ad,0.0,1
addiction,1,512,1,6,ag,0.0,0
addiction,1,513,0,6,ag,1.0,3
addiction,1,514,3,6,ag,0.0,3
addiction,1,515,3,1,as3,0.0,2
addiction,1,516,2,0,as2,0.0,1
addiction,1,517,1,6,ag,0.0,0
addiction,1,518,0,6,ag,1.0,3
addiction,1,519,3,4,as6,0.0,3
addiction,1,520,3,1,as3,0.0,2
addiction,1,521,2,0,as2,0.0,1
addiction,1,522,1,6,ag,0.0,0
addiction,1,523,0,6,ag,1.0,3
addiction,1,524,3,1,as3,0.0,2
addiction,1,525,2,0,as2,0.0,1
addiction,1,526,1,6,ag,0.0,0
addiction,1,527,0,6,ag,1.0,3
addiction,1,528,3,1,as3,0.0,2
addiction,1,529,2,0,as2,0.0,1
addiction,1,530,1,6,ag,0.0,0
addiction,1,531,0,6,ag,1.0,3
addiction,1,532,3,1,as3,0.0,2
addiction,1,533,2,0,as2,0.0,1
addiction,1,534,1,6,ag,0.0,0
addiction,1,535,0,6,ag,1.0,3
addiction,1,536,3,1,as3,0.0,2
addiction,1,537,2,0,as2,0.0,1
addiction,1,538,1,6,ag,0.0,0
addiction,1,539,0,6,ag,1.0,3
addiction,1,540,3,1,as3,0.0,2
addiction,1,541,2,0,as2,0.0,1
addiction,1,542,1,6,ag,0.0,0
addiction,1,543,0,6,ag,1.0,3
addiction,1,544,3,7,ad,0.0,3
addiction,1,545,3,1,as3,0.0,2
addiction,1,546,2,0,as2,0.0,1
addiction,1,547,1,6,ag,0.0,0
addiction,1,548,0,6,ag,1.0,3
addiction,1,549,3,8,aw,0.0,3
addiction,1,550,3,1,as3,0.0,2
addiction,1,551,2,0,as2,0.0,1
addiction,1,552,1,6,ag,0.0,0
addiction,1,553,0,6,ag,1.0,3
addiction,1,554,3,1,as3,0.0,2
addiction,1,555,2,0,as2,0.0,1
addiction,1,556,1,6,ag,0.0,0
addiction,1,557,0,6,ag,1.0,3
addiction,1,558,3,1,as3,0.0,2
addiction,1,559,2,0,as2,0.0,1
addiction,1,560,1,6,ag,0.0,0
addiction,1,561,0,6,ag,1.0,3
addiction,1,562,3,1,as3,0.0,2
addiction,1,563,2,0,as2,0.0,1
addiction,1,564,1,6,ag,0.0,0
addiction,1,565,0,6,ag,1.0,3
addiction,1,566,3,6,ag,0.0,3
addiction,1,567,3,1,as3,0.0,2
addiction,1,568,2,0,as2,0.0,1
addiction,1,569,1,6,ag,0.0,0
addiction,1,570,0,6,ag,1.0,3
addiction,1,571,3,1,as3,0.0,2
addiction,1,572,2,0,as2,0.0,1
addiction,1,573,1,6,ag,0.0,0
addiction,1,574,0,6,ag,1.0,3
addiction,1,575,3,1,as3,0.0,2
addiction,1,576,2,0,as2,0.0,1
addiction,1,577,1,6,ag,0.0,0
addiction,1,578,0,6,ag,1.0,3
addiction,1,579,3,1,as3,0.0,2
addiction,1,580,2,0,as2,0.0,1
addiction,1,581,1,6,ag,0.0,0
addiction,1,582,0,6,ag,1.0,3
addiction,1,583,3,1,as3,0.0,2
addiction,1,584,2,0,as2,0.0,1
addiction,1,585,1,6,ag,0.0,0
addiction,1,586,0,6,ag,1.0,3
addiction,1,587,3,0,as2,0.0,3
addiction,1,588,3,1,as3,0.0,2
addiction,1,589,2,0,as2,0.0,1
addiction,1,590,1,6,ag,0.0,0
addiction,1,591,0,6,ag,1.0,3
addiction,1,592,3,1,as3,0.0,2
addiction,1,593,2,0,as2,0.0,1
addiction,1,594,1,6,ag,0.0,0
addiction,1,595,0,6,ag,1.0,3
addiction,1,596,3,3,as5,0.0,4
addiction,1,597,4,2,as4,0.0,3
addiction,1,598,3,1,as3,0.0,2
addiction,1,599,2,0,as2,0.0,1
