phase_name,phase_idx,step,state,action,action_name,reward,next_state
addiction,1,82,0,8,aw,0.0,0
addiction,1,83,0,7,ad,0.0,0
addiction,1,84,0,8,aw,0.0,0
addiction,1,85,0,7,ad,0.0,0
addiction,1,86,0,4,as6,0.0,0
addiction,1,87,0,0,as2,0.0,0
addiction,1,88,0,1,as3,0.0,0
addiction,1,89,0,2,as4,0.0,0
addiction,1,90,0,3,as5,0.0,0
addiction,1,91,0,1,as3,0.0,0
addiction,1,92,0,8,aw,0.0,0
addiction,1,93,0,2,as4,0.0,0
addiction,1,94,0,8,aw,0.0,0
addiction,1,95,0,2,as4,0.0,0
addiction,1,96,0,1,as3,0.0,0
addiction,1,97,0,4,as6,0.0,0
addiction,1,98,0,3,as5,0.0,0
addiction,1,99,0,2,as4,0.0,0
addiction,1,100,0,5,as7,0.0,0
addiction,1,101,0,4,as6,0.0,0
addiction,1,102,0,2,as4,0.0,0
addiction,1,103,0,3,as5,0.0,0
addiction,1,104,0,2,as4,0.0,0
addiction,1,105,0,2,as4,0.0,0
addiction,1,106,0,0,as2,0.0,0
addiction,1,107,0,0,as2,0.0,0
addiction,1,108,0,1,as3,0.0,0
addiction,1,109,0,7,ad,0.0,0
addiction,1,110,0,8,aw,0.0,0
addiction,1,111,0,8,aw,0.0,0
addiction,1,112,0,1,as3,0.0,0
addiction,1,113,0,5,as7,0.0,0
addiction,1,114,0,4,as6,0.0,0
addiction,1,115,0,2,as4,0.0,0
addiction,1,116,0,2,as4,0.0,0
addiction,1,117,0,7,ad,0.0,0
addiction,1,118,0,1,as3,0.0,0
addiction,1,119,0,1,as3,0.0,0
addiction,1,120,0,5,as7,0.0,0
addiction,1,121,0,0,as2,0.0,0
addiction,1,122,0,6,ag,1.0,3
addiction,1,123,3,0,as2,0.0,3
addiction,1,124,3,8,aw,0.0,3
addiction,1,125,3,6,ag,0.0,3
addiction,1,126,3,8,aw,0.0,3
addiction,1,127,3,6,ag,0.0,3
addiction,1,128,3,4,as6,0.0,3
addiction,1,129,3,5,as7,0.0,3
addiction,1,130,3,5,as7,0.0,3
addiction,1,131,3,6,ag,0.0,3
addiction,1,132,3,5,as7,0.0,3
addiction,1,133,3,4,as6,0.0,3
addiction,1,134,3,0,as2,0.0,3
addiction,1,135,3,7,ad,0.0,3
addiction,1,136,3,4,as6,0.0,3
addiction,1,137,3,2,as4,0.0,3
addiction,1,138,3,1,as3,0.0,2
addiction,1,139,2,0,as2,0.0,1
addiction,1,140,1,4,as6,0.0,1
addiction,1,141,1,6,ag,0.0,0
addiction,1,142,0,6,ag,1.0,3
addiction,1,143,3,1,as3,0.0,2
addiction,1,144,2,0,as2,0.0,1
addiction,1,145,1,6,ag,0.0,0
addiction,1,146,0,6,ag,1.0,3
addiction,1,147,3,2,as4,0.0,3
addiction,1,148,3,7,ad,0.0,3
addiction,1,149,3,1,as3,0.0,2
addiction,1,150,2,0,as2,0.0,1
addiction,1,151,1,6,ag,0.0,0
addiction,1,152,0,6,ag,1.0,3
addiction,1,153,3,1,as3,0.0,2
addiction,1,154,2,0,as2,0.0,1
addiction,1,155,1,6,ag,0.0,0
addiction,1,156,0,6,ag,1.0,3
addiction,1,157,3,1,as3,0.0,2
addiction,1,158,2,0,as2,0.0,1
addiction,1,159,1,6,ag,0.0,0
addiction,1,160,0,2,as4,0.0,0
addiction,1,161,0,6,ag,1.0,3
addiction,1,162,3,1,as3,0.0,2
addiction,1,163,2,0,as2,0.0,1
addiction,1,164,1,6,ag,0.0,0
addiction,1,165,0,6,ag,1.0,3
addiction,1,166,3,1,as3,0.0,2
addiction,1,167,2,0,as2,0.0,1
addiction,1,168,1,6,ag,0.0,0
addiction,1,169,0,6,ag,1.0,3
addiction,1,170,3,1,as3,0.0,2
addiction,1,171,2,0,as2,0.0,1
addiction,1,172,1,6,ag,0.0,0
addiction,1,173,0,6,ag,1.0,3
addiction,1,174,3,1,as3,0.0,2
addiction,1,175,2,0,as2,0.0,1
addiction,1,176,1,6,ag,0.0,0
addiction,1,177,0,6,ag,1.0,3
addiction,1,178,3,1,as3,0.0,2
addiction,1,179,2,0,as2,0.0,1
addiction,1,180,1,6,ag,0.0,0
addiction,1,181,0,6,ag,1.0,3
addiction,1,182,3,1,as3,0.0,2
addiction,1,183,2,1,as3,0.0,2
addiction,1,184,2,0,as2,0.0,1
addiction,1,185,1,6,ag,0.0,0
addiction,1,186,0,6,ag,1.0,3
addiction,1,187,3,1,as3,0.0,2
addiction,1,188,2,0,as2,0.0,1
addiction,1,189,1,6,ag,0.0,0
addiction,1,190,0,6,ag,1.0,3
addiction,1,191,3,1,as3,0.0,2
addiction,1,192,2,0,as2,0.0,1
addiction,1,193,1,6,ag,0.0,0
addiction,1,194,0,6,ag,1.0,3
addiction,1,195,3,1,as3,0.0,2
addiction,1,196,2,0,as2,0.0,1
addiction,1,197,1,6,ag,0.0,0
addiction,1,198,0,6,ag,1.0,3
addiction,1,199,3,1,as3,0.0,2
addiction,1,200,2,4,as6,0.0,2
addiction,1,201,2,0,as2,0.0,1
addiction,1,202,1,6,ag,0.0,0
addiction,1,203,0,6,ag,1.0,3
addiction,1,204,3,1,as3,0.0,2
addiction,1,205,2,0,as2,0.0,1
addiction,1,206,1,6,ag,0.0,0
addiction,1,207,0,6,ag,1.0,3
addiction,1,208,3,1,as3,0.0,2
addiction,1,209,2,0,as2,0.0,1
addiction,1,210,1,6,ag,0.0,0
addiction,1,211,0,6,ag,1.0,3
addiction,1,212,3,1,as3,0.0,2
addiction,1,213,2,0,as2,0.0,1
addiction,1,214,1,6,ag,0.0,0
addiction,1,215,0,6,ag,1.0,3
addiction,1,216,3,1,as3,0.0,2
addiction,1,217,2,6,ag,0.0,2
addiction,1,218,2,0,as2,0.0,1
addiction,1,219,1,1,as3,0.0,2
addiction,1,220,2,3,as5,0.0,2
addiction,1,221,2,3,as5,0.0,2
addiction,1,222,2,0,as2,0.0,1
addiction,1,223,1,6,ag,0.0,0
addiction,1,224,0,2,as4,0.0,0
addiction,1,225,0,6,ag,1.0,3
addiction,1,226,3,1,as3,0.0,2
addiction,1,227,2,0,as2,0.0,1
addiction,1,228,1,6,ag,0.0,0
addiction,1,229,0,6,ag,1.0,3
addiction,1,230,3,1,as3,0.0,2
addiction,1,231,2,0,as2,0.0,1
addiction,1,232,1,6,ag,0.0,0
addiction,1,233,0,6,ag,1.0,3
addiction,1,234,3,1,as3,0.0,2
addiction,1,235,2,0,as2,0.0,1
addiction,1,236,1,6,ag,0.0,0
addiction,1,237,0,6,ag,1.0,3
addiction,1,238,3,1,as3,0.0,2
addiction,1,239,2,0,as2,0.0,1
addiction,1,240,1,6,ag,0.0,0
addiction,1,241,0,6,ag,1.0,3
addiction,1,242,3,1,as3,0.0,2
addiction,1,243,2,0,as2,0.0,1
addiction,1,244,1,6,ag,0.0,0
addiction,1,245,0,6,ag,1.0,3
addiction,1,246,3,4,as6,0.0,3
addiction,1,247,3,1,as3,0.0,2
addiction,1,248,2,0,as2,0.0,1
addiction,1,249,1,6,ag,0.0,0
addiction,1,250,0,6,ag,1.0,3
addiction,1,251,3,1,as3,0.0,2
addiction,1,252,2,0,as2,0.0,1
addiction,1,253,1,6,ag,0.0,0
addiction,1,254,0,6,ag,1.0,3
addiction,1,255,3,1,as3,0.0,2
addiction,1,256,2,0,as2,0.0,1
addiction,1,257,1,6,ag,0.0,0
addiction,1,258,0,6,ag,1.0,3
addiction,1,259,3,1,as3,0.0,2
addiction,1,260,2,0,as2,0.0,1
addiction,1,261,1,6,ag,0.0,0
addiction,1,262,0,6,ag,1.0,3
addiction,1,263,3,1,as3,0.0,2
addiction,1,264,2,0,as2,0.0,1
addiction,1,265,1,6,ag,0.0,0
addiction,1,266,0,6,ag,1.0,3
addiction,1,267,3,1,as3,0.0,2
addiction,1,268,2,0,as2,0.0,1
addiction,1,269,1,6,ag,0.0,0
addiction,1,270,0,7,ad,0.0,0
addiction,1,271,0,6,ag,1.0,3
addiction,1,272,3,1,as3,0.0,2
addiction,1,273,2,0,as2,0.0,1
addiction,1,274,1,6,ag,0.0,0
addiction,1,275,0,7,ad,0.0,0
addiction,1,276,0,6,ag,1.0,3
addiction,1,277,3,1,as3,0.0,2
addiction,1,278,2,0,as2,0.0,1
addiction,1,279,1,3,as5,0.0,1
addiction,1,280,1,6,ag,0.0,0
addiction,1,281,0,5,as7,0.0,0
addiction,1,282,0,6,ag,1.0,3
addiction,1,283,3,1,as3,0.0,2
addiction,1,284,2,0,as2,0.0,1
addiction,1,285,1,5,as7,0.0,1
addiction,1,286,1,3,as5,0.0,1
addiction,1,287,1,6,ag,0.0,0
addiction,1,288,0,6,ag,1.0,3
addiction,1,289,3,1,as3,0.0,2
addiction,1,290,2,0,as2,0.0,1
addiction,1,291,1,6,ag,0.0,0
addiction,1,292,0,6,ag,1.0,3
addiction,1,293,3,1,as3,0.0,2
addiction,1,294,2,0,as2,0.0,1
addiction,1,295,1,6,ag,0.0,0
addiction,1,296,0,6,ag,1.0,3
addiction,1,297,3,1,as3,0.0,2
addiction,1,298,2,0,as2,0.0,1
addiction,1,299,1,6,ag,0.0,0
addiction,1,300,0,6,ag,1.0,3
addiction,1,301,3,1,as3,0.0,2
addiction,1,302,2,0,as2,0.0,1
addiction,1,303,1,6,ag,0.0,0
addiction,1,304,0,6,ag,1.0,3
addiction,1,305,3,1,as3,0.0,2
addiction,1,306,2,0,as2,0.0,1
addiction,1,307,1,6,ag,0.0,0
addiction,1,308,0,6,ag,1.0,3
addiction,1,309,3,1,as3,0.0,2
addiction,1,310,2,0,as2,0.0,1
addiction,1,311,1,6,ag,0.0,0
addiction,1,312,0,6,ag,1.0,3
addiction,1,313,3,1,as3,0.0,2
addiction,1,314,2,0,as2,0.0,1
addiction,1,315,1,6,ag,0.0,0
addiction,1,316,0,6,ag,1.0,3
addiction,1,317,3,4,as6,0.0,3
addiction,1,318,3,1,as3,0.0,2
addiction,1,319,2,0,as2,0.0,1
addiction,1,320,1,6,ag,0.0,0
addiction,1,321,0,6,ag,1.0,3
addiction,1,322,3,1,as3,0.0,2
addiction,1,323,2,0,as2,0.0,1
addiction,1,324,1,6,ag,0.0,0
addiction,1,325,0,6,ag,1.0,3
addiction,1,326,3,1,as3,0.0,2
addiction,1,327,2,0,as2,0.0,1
addiction,1,328,1,6,ag,0.0,0
addiction,1,329,0,6,ag,1.0,3
addiction,1,330,3,2,as4,0.0,3
addiction,1,331,3,1,as3,0.0,2
addiction,1,332,2,0,as2,0.0,1
addiction,1,333,1,6,ag,0.0,0
addiction,1,334,0,6,ag,1.0,3
addiction,1,335,3,1,as3,0.0,2
addiction,1,336,2,0,as2,0.0,1
addiction,1,337,1,6,ag,0.0,0
addiction,1,338,0,6,ag,1.0,3
addiction,1,339,3,1,as3,0.0,2
addiction,1,340,2,0,as2,0.0,1
addiction,1,341,1,6,ag,0.0,0
addiction,1,342,0,6,ag,1.0,3
addiction,1,343,3,1,as3,0.0,2
addiction,1,344,2,0,as2,0.0,1
addiction,1,345,1,0,as2,0.0,1
addiction,1,346,1,6,ag,0.0,0
addiction,1,347,0,6,ag,1.0,3
addiction,1,348,3,1,as3,0.0,2
addiction,1,349,2,0,as2,0.0,1
addiction,1,350,1,6,ag,0.0,0
addiction,1,351,0,6,ag,1.0,3
addiction,1,352,3,1,as3,0.0,2
addiction,1,353,2,0,as2,0.0,1
addiction,1,354,1,6,ag,0.0,0
addiction,1,355,0,6,ag,1.0,3
addiction,1,356,3,1,as3,0.0,2
addiction,1,357,2,0,as2,0.0,1
addiction,1,358,1,6,ag,0.0,0
addiction,1,359,0,6,ag,1.0,3
addiction,1,360,3,1,as3,0.0,2
addiction,1,361,2,0,as2,0.0,1
addiction,1,362,1,6,ag,0.0,0
addiction,1,363,0,6,ag,1.0,3
addiction,1,364,3,1,as3,0.0,2
addiction,1,365,2,1,as3,0.0,2
addiction,1,366,2,0,as2,0.0,1
addiction,1,367,1,6,ag,0.0,0
addiction,1,368,0,6,ag,1.0,3
addiction,1,369,3,1,as3,0.0,2
addiction,1,370,2,0,as2,0.0,1
addiction,1,371,1,6,ag,0.0,0
addiction,1,372,0,2,as4,0.0,0
addiction,1,373,0,6,ag,1.0,3
addiction,1,374,3,1,as3,0.0,2
addiction,1,375,2,0,as2,0.0,1
addiction,1,376,1,6,ag,0.0,0
addiction,1,377,0,6,ag,1.0,3
addiction,1,378,3,1,as3,0.0,2
addiction,1,379,2,0,as2,0.0,1
addiction,1,380,1,6,ag,0.0,0
addiction,1,381,0,6,ag,1.0,3
addiction,1,382,3,1,as3,0.0,3
addiction,1,383,3,1,as3,0.0,2
addiction,1,384,2,0,as2,0.0,1
addiction,1,385,1,6,ag,0.0,0
addiction,1,386,0,6,ag,1.0,3
addiction,1,387,3,1,as3,0.0,2
addiction,1,388,2,0,as2,0.0,1
addiction,1,389,1,6,ag,0.0,0
addiction,1,390,0,6,ag,1.0,3
addiction,1,391,3,1,as3,0.0,2
addiction,1,392,2,0,as2,0.0,1
addiction,1,393,1,6,ag,0.0,0
addiction,1,394,0,6,ag,1.0,3
addiction,1,395,3,1,as3,0.0,2
addiction,1,396,2,0,as2,0.0,1
addiction,1,397,1,6,ag,0.0,0
addiction,1,398,0,6,ag,1.0,3
addiction,1,399,3,3,as5,0.0,4
addiction,1,400,4,8,aw,0.0,4
addiction,1,401,4,2,as4,0.0,3
addiction,1,402,3,1,as3,0.0,2
addiction,1,403,2,0,as2,0.0,1
addiction,1,404,1,6,ag,0.0,0
addiction,1,405,0,6,ag,1.0,3
addiction,1,406,3,1,as3,0.0,2
addiction,1,407,2,0,as2,0.0,1
addiction,1,408,1,6,ag,0.0,0
addiction,1,409,0,6,ag,1.0,3
addiction,1,410,3,1,as3,0.0,2
addiction,1,411,2,0,as2,0.0,1
addiction,1,412,1,6,ag,0.0,0
addiction,1,413,0,6,ag,1.0,3
addiction,1,414,3,1,as3,0.0,2
addiction,1,415,2,2,as4,0.0,3
addiction,1,416,3,1,as3,0.0,2
addiction,1,417,2,0,as2,0.0,1
addiction,1,418,1,6,ag,0.0,0
addiction,1,419,0,6,ag,1.0,3
addiction,1,420,3,1,as3,0.0,2
addiction,1,421,2,0,as2,0.0,1
addiction,1,422,1,6,ag,0.0,0
addiction,1,423,0,6,ag,1.0,3
addiction,1,424,3,1,as3,0.0,2
addiction,1,425,2,0,as2,0.0,1
addiction,1,426,1,6,ag,0.0,0
addiction,1,427,0,6,ag,1.0,3
addiction,1,428,3,1,as3,0.0,2
addiction,1,429,2,0,as2,0.0,1
addiction,1,430,1,6,ag,0.0,0
addiction,1,431,0,6,ag,1.0,3
addiction,1,432,3,1,as3,0.0,2
addiction,1,433,2,0,as2,0.0,1
addiction,1,434,1,6,ag,0.0,0
addiction,1,435,0,6,ag,1.0,3
addiction,1,436,3,1,as3,0.0,2
addiction,1,437,2,0,as2,0.0,1
addiction,1,438,1,6,ag,0.0,0
addiction,1,439,0,6,ag,1.0,3
addiction,1,440,3,1,as3,0.0,2
addiction,1,441,2,2,as4,0.0,3
addiction,1,442,3,1,as3,0.0,2
addiction,1,443,2,0,as2,0.0,1
addiction,1,444,1,6,ag,0.0,0
addiction,1,445,0,6,ag,1.0,3
addiction,1,446,3,1,as3,0.0,2
addiction,1,447,2,4,as6,0.0,2
addiction,1,448,2,0,as2,0.0,1
addiction,1,449,1,6,ag,0.0,0
addiction,1,450,0,6,ag,1.0,3
addiction,1,451,3,1,as3,0.0,2
addiction,1,452,2,0,as2,0.0,1
addiction,1,453,1,6,ag,0.0,0
addiction,1,454,0,0,as2,0.0,0
addiction,1,455,0,6,ag,1.0,3
addiction,1,456,3,3,as5,0.0,4
addiction,1,457,4,2,as4,0.0,3
addiction,1,458,3,1,as3,0.0,2
addiction,1,459,2,0,as2,0.0,1
addiction,1,460,1,6,ag,0.0,0
addiction,1,461,0,6,ag,1.0,3
addiction,1,462,3,1,as3,0.0,2
addiction,1,463,2,0,as2,0.0,1
addiction,1,464,1,6,ag,0.0,0
addiction,1,465,0,6,ag,1.0,3
addiction,1,466,3,1,as3,0.0,2
addiction,1,467,2,0,as2,0.0,1
addiction,1,468,1,6,ag,0.0,0
addiction,1,469,0,6,ag,1.0,3
addiction,1,470,3,6,ag,0.0,3
addiction,1,471,3,1,as3,0.0,2
addiction,1,472,2,0,as2,0.0,1
addiction,1,473,1,6,ag,0.0,0
addiction,1,474,0,6,ag,1.0,3
addiction,1,475,3,1,as3,0.0,2
addiction,1,476,2,0,as2,0.0,1
addiction,1,477,1,2,as4,0.0,1
addiction,1,478,1,6,ag,0.0,0
addiction,1,479,0,6,ag,1.0,3
addiction,1,480,3,1,as3,0.0,2
addiction,1,481,2,0,as2,0.0,1
addiction,1,482,1,6,ag,0.0,0
addiction,1,483,0,6,ag,1.0,3
addiction,1,484,3,1,as3,0.0,2
addiction,1,485,2,0,as2,0.0,1
addiction,1,486,1,6,ag,0.0,0
addiction,1,487,0,6,ag,1.0,3
addiction,1,488,3,1,as3,0.0,2
addiction,1,489,2,0,as2,0.0,1
addiction,1,490,1,6,ag,0.0,0
addiction,1,491,0,6,ag,1.0,3
addiction,1,492,3,1,as3,0.0,2
addiction,1,493,2,0,as2,0.0,2
addiction,1,494,2,7,ad,0.0,2
addiction,1,495,2,0,as2,0.0,1
addiction,1,496,1,6,ag,0.0,0
addiction,1,497,0,6,ag,1.0,3
addiction,1,498,3,1,as3,0.0,2
addiction,1,499,2,0,as2,0.0,1
addiction,1,500,1,6,ag,0.0,0
addiction,1,501,0,6,ag,1.0,3
addiction,1,502,3,1,as3,0.0,2
addiction,1,503,2,0,as2,0.0,1
addiction,1,504,1,6,ag,0.0,0
addiction,1,505,0,6,ag,1.0,3
addiction,1,506,3,1,as3,0.0,2
addiction,1,507,2,0,as2,0.0,1
addiction,1,508,1,6,ag,0.0,0
addiction,1,509,0,3,as5,0.0,0
addiction,1,510,0,6,ag,1.0,3
addiction,1,511,3,1,as3,0.0,2
addiction,1,512,2,0,as2,0.0,1
addiction,1,513,1,5,as7,0.0,1
addiction,1,514,1,6,ag,0.0,0
addiction,1,515,0,6,ag,1.0,3
addiction,1,516,3,1,as3,0.0,2
addiction,1,517,2,0,as2,0.0,1
addiction,1,518,1,8,aw,0.0,1
addiction,1,519,1,6,ag,0.0,0
addiction,1,520,0,6,ag,1.0,3
addiction,1,521,3,1,as3,0.0,2
addiction,1,522,2,0,as2,0.0,1
addiction,1,523,1,6,ag,0.0,0
addiction,1,524,0,6,ag,1.0,3
addiction,1,525,3,1,as3,0.0,2
addiction,1,526,2,0,as2,0.0,1
addiction,1,527,1,6,ag,0.0,0
addiction,1,528,0,6,ag,1.0,3
addiction,1,529,3,1,as3,0.0,2
addiction,1,530,2,0,as2,0.0,1
addiction,1,531,1,6,ag,0.0,0
addiction,1,532,0,6,ag,1.0,3
addiction,1,533,3,1,as3,0.0,2
addiction,1,534,2,0,as2,0.0,1
addiction,1,535,1,6,ag,0.0,0
addiction,1,536,0,6,ag,1.0,3
addiction,1,537,3,1,as3,0.0,2
addiction,1,538,2,0,as2,0.0,1
addiction,1,539,1,5,as7,0.0,1
addiction,1,540,1,6,ag,0.0,0
addiction,1,541,0,6,ag,1.0,3
addiction,1,542,3,1,as3,0.0,2
addiction,1,543,2,0,as2,0.0,1
addiction,1,544,1,6,ag,0.0,0
addiction,1,545,0,6,ag,1.0,3
addiction,1,546,3,1,as3,0.0,2
addiction,1,547,2,0,as2,0.0,1
addiction,1,548,1,6,ag,0.0,0
addiction,1,549,0,6,ag,1.0,3
addiction,1,550,3,1,as3,0.0,2
addiction,1,551,2,8,aw,0.0,2
addiction,1,552,2,1,as3,0.0,2
addiction,1,553,2,0,as2,0.0,1
addiction,1,554,1,6,ag,0.0,0
addiction,1,555,0,6,ag,1.0,3
addiction,1,556,3,1,as3,0.0,2
addiction,1,557,2,0,as2,0.0,1
addiction,1,558,1,6,ag,0.0,0
addiction,1,559,0,6,ag,1.0,3
addiction,1,560,3,1,as3,0.0,2
addiction,1,561,2,0,as2,0.0,1
addiction,1,562,1,6,ag,0.0,0
addiction,1,563,0,6,ag,1.0,3
addiction,1,564,3,1,as3,0.0,2
addiction,1,565,2,0,as2,0.0,1
addiction,1,566,1,6,ag,0.0,0
addiction,1,567,0,6,ag,1.0,3
addiction,1,568,3,1,as3,0.0,2
addiction,1,569,2,0,as2,0.0,2
addiction,1,570,2,0,as2,0.0,1
addiction,1,571,1,6,ag,0.0,0
addiction,1,572,0,6,ag,1.0,3
addiction,1,573,3,1,as3,0.0,2
addiction,1,574,2,0,as2,0.0,1
addiction,1,575,1,6,ag,0.0,0
addiction,1,576,0,6,ag,1.0,3
addiction,1,577,3,1,as3,0.0,2
addiction,1,578,2,0,as2,0.0,1
addiction,1,579,1,6,ag,0.0,0
addiction,1,580,0,6,ag,1.0,3
addiction,1,581,3,1,as3,0.0,2
addiction,1,582,2,0,as2,0.0,1
addiction,1,583,1,6,ag,0.0,0
addiction,1,584,0,6,ag,1.0,3
addiction,1,585,3,1,as3,0.0,2
addiction,1,586,2,0,as2,0.0,1
addiction,1,587,1,6,ag,0.0,0
addiction,1,588,0,6,ag,1.0,3
addiction,1,589,3,1,as3,0.0,2
addiction,1,590,2,0,as2,0.0,1
addiction,1,591,1,6,ag,0.0,0
addiction,1,592,0,6,ag,1.0,3
addiction,1,593,3,1,as3,0.0,2
addiction,1,594,2,0,as2,0.0,1
addiction,1,595,1,6,ag,0.0,0
addiction,1,596,0,6,ag,1.0,3
addiction,1,597,3,1,as3,0.0,2
addiction,1,598,2,0,as2,0.0,1
addiction,1,599,1,6,ag,0.0,0
addiction,1,600,0,6,ag,1.0,3
addiction,1,601,3,1,as3,0.0,2
addiction,1,602,2,0,as2,0.0,1
addiction,1,603,1,6,ag,0.0,0
addiction,1,604,0,6,ag,1.0,3
addiction,1,605,3,2,as4,0.0,3
