phase_name,phase_idx,step,state,action,action_name,reward,next_state
addiction,1,28,11,5,as7,-1.2,11
addiction,1,29,11,0,as2,-1.2,11
addiction,1,30,11,2,as4,-1.2,11
addiction,1,31,11,8,aw,-1.2,12
addiction,1,32,12,1,as3,-1.2,12
addiction,1,33,12,5,as7,-1.2,12
addiction,1,34,12,6,ag,-1.2,12
addiction,1,35,12,8,aw,-1.2,11
addiction,1,36,11,1,as3,-1.2,11
addiction,1,37,11,3,as5,-1.2,11
addiction,1,38,11,7,ad,-1.2,12
addiction,1,39,12,4,as6,-1.2,12
addiction,1,40,12,2,as4,-1.2,12
addiction,1,41,12,0,as2,-1.2,12
addiction,1,42,12,3,as5,-1.2,12
addiction,1,43,12,7,ad,-1.2,13
addiction,1,44,13,4,as6,-1.2,13
addiction,1,45,13,1,as3,-1.2,13
addiction,1,46,13,2,as4,-1.2,13
addiction,1,47,13,8,aw,-1.2,12
addiction,1,48,12,8,aw,-1.2,13
addiction,1,49,13,4,as6,-1.2,13
addiction,1,50,13,3,as5,-1.2,13
addiction,1,51,13,5,as7,-1.2,13
addiction,1,52,13,6,ag,-1.2,13
addiction,1,53,13,7,ad,-1.2,14
addiction,1,54,14,8,aw,-1.2,13
addiction,1,55,13,0,as2,-1.2,13
addiction,1,56,13,6,ag,-1.2,13
addiction,1,57,13,7,ad,-1.2,14
addiction,1,58,14,4,as6,-1.2,14
addiction,1,59,14,5,as7,-1.2,14
addiction,1,60,14,7,ad,-1.2,15
addiction,1,61,15,4,as6,-1.2,15
addiction,1,62,15,7,ad,-1.2,16
addiction,1,63,16,7,ad,-1.2,17
addiction,1,64,17,3,as5,-1.2,17
addiction,1,65,17,7,ad,-1.2,16
addiction,1,66,16,3,as5,-1.2,16
addiction,1,67,16,0,as2,-1.2,16
addiction,1,68,16,5,as7,-1.2,16
addiction,1,69,16,6,ag,-1.2,16
addiction,1,70,16,2,as4,-1.2,16
addiction,1,71,16,5,as7,-1.2,16
addiction,1,72,16,4,as6,-1.2,16
addiction,1,73,16,1,as3,-1.2,16
addiction,1,74,16,1,as3,-1.2,16
addiction,1,75,16,8,aw,-1.2,15
addiction,1,76,15,0,as2,-1.2,15
addiction,1,77,15,2,as4,-1.2,15
addiction,1,78,15,7,ad,-1.2,16
addiction,1,79,16,7,ad,-1.2,15
addiction,1,80,15,7,ad,-1.2,16
addiction,1,81,16,8,aw,-1.2,17
addiction,1,82,17,1,as3,-1.2,17
addiction,1,83,17,5,as7,-1.2,17
addiction,1,84,17,2,as4,-1.2,17
addiction,1,85,17,4,as6,-1.2,17
addiction,1,86,17,8,aw,-1.2,16
addiction,1,87,16,7,ad,-1.2,15
addiction,1,88,15,5,as7,-1.2,15
addiction,1,89,15,3,as5,-1.2,15
addiction,1,90,15,8,aw,-1.2,14
addiction,1,91,14,2,as4,-1.2,14
addiction,1,92,14,6,ag,-1.2,14
addiction,1,93,14,3,as5,-1.2,14
addiction,1,94,14,0,as2,-1.2,14
addiction,1,95,14,1,as3,-1.2,14
addiction,1,96,14,7,ad,-1.2,15
addiction,1,97,15,1,as3,-1.2,15
addiction,1,98,15,6,ag,-1.2,15
addiction,1,99,15,6,ag,-1.2,15
addiction,1,100,15,8,aw,-1.2,16
addiction,1,101,16,8,aw,-1.2,17
addiction,1,102,17,7,ad,-1.2,16
addiction,1,103,16,8,aw,-1.2,15
addiction,1,104,15,0,as2,-1.2,15
addiction,1,105,15,7,ad,-1.2,16
addiction,1,106,16,8,aw,-1.2,15
addiction,1,107,15,8,aw,-1.2,14
addiction,1,108,14,8,aw,-4.0,3
addiction,1,109,3,6,ag,0.0,3
addiction,1,110,3,3,as5,0.0,4
addiction,1,111,4,2,as4,0.0,3
addiction,1,112,3,4,as6,0.0,3
addiction,1,113,3,0,as2,0.0,3
addiction,1,114,3,5,as7,0.0,3
addiction,1,115,3,2,as4,0.0,3
addiction,1,116,3,0,as2,0.0,3
addiction,1,117,3,4,as6,0.0,3
addiction,1,118,3,7,ad,0.0,3
addiction,1,119,3,0,as2,0.0,3
addiction,1,120,3,5,as7,0.0,3
addiction,1,121,3,4,as6,0.0,3
addiction,1,122,3,7,ad,0.0,3
addiction,1,123,3,1,as3,0.0,2
addiction,1,124,2,3,as5,0.0,2
addiction,1,125,2,1,as3,0.0,2
addiction,1,126,2,6,ag,0.0,2
addiction,1,127,2,8,aw,0.0,2
addiction,1,128,2,3,as5,0.0,2
addiction,1,129,2,1,as3,0.0,2
addiction,1,130,2,6,ag,0.0,2
addiction,1,131,2,1,as3,0.0,2
addiction,1,132,2,6,ag,0.0,2
addiction,1,133,2,5,as7,0.0,2
addiction,1,134,2,7,ad,0.0,2
addiction,1,135,2,5,as7,0.0,2
addiction,1,136,2,3,as5,0.0,2
addiction,1,137,2,7,ad,0.0,2
addiction,1,138,2,0,as2,0.0,1
addiction,1,139,1,3,as5,0.0,1
addiction,1,140,1,0,as2,0.0,1
addiction,1,141,1,5,as7,0.0,1
addiction,1,142,1,2,as4,0.0,1
addiction,1,143,1,5,as7,0.0,1
addiction,1,144,1,4,as6,0.0,1
addiction,1,145,1,1,as3,0.0,1
addiction,1,146,1,1,as3,0.0,2
addiction,1,147,2,4,as6,0.0,2
addiction,1,148,2,4,as6,0.0,2
addiction,1,149,2,1,as3,0.0,2
addiction,1,150,2,6,ag,0.0,2
addiction,1,151,2,5,as7,0.0,2
addiction,1,152,2,1,as3,0.0,2
addiction,1,153,2,1,as3,0.0,2
addiction,1,154,2,8,aw,0.0,2
addiction,1,155,2,2,as4,0.0,3
addiction,1,156,3,2,as4,0.0,3
addiction,1,157,3,0,as2,0.0,3
addiction,1,158,3,5,as7,0.0,3
addiction,1,159,3,8,aw,0.0,3
addiction,1,160,3,3,as5,0.0,4
addiction,1,161,4,0,as2,0.0,4
addiction,1,162,4,2,as4,0.0,3
addiction,1,163,3,0,as2,0.0,3
addiction,1,164,3,8,aw,0.0,3
addiction,1,165,3,7,ad,0.0,3
addiction,1,166,3,6,ag,0.0,3
addiction,1,167,3,4,as6,0.0,3
addiction,1,168,3,2,as4,0.0,3
addiction,1,169,3,6,ag,0.0,3
addiction,1,170,3,4,as6,0.0,3
addiction,1,171,3,6,ag,0.0,3
addiction,1,172,3,6,ag,0.0,3
addiction,1,173,3,5,as7,0.0,3
addiction,1,174,3,1,as3,0.0,2
addiction,1,175,2,7,ad,0.0,2
addiction,1,176,2,3,as5,0.0,2
addiction,1,177,2,8,aw,0.0,2
addiction,1,178,2,5,as7,0.0,2
addiction,1,179,2,5,as7,0.0,2
addiction,1,180,2,2,as4,0.0,3
addiction,1,181,3,2,as4,0.0,3
addiction,1,182,3,2,as4,0.0,3
addiction,1,183,3,6,ag,0.0,3
addiction,1,184,3,1,as3,0.0,2
addiction,1,185,2,8,aw,0.0,2
addiction,1,186,2,4,as6,0.0,2
addiction,1,187,2,4,as6,0.0,2
addiction,1,188,2,7,ad,0.0,2
addiction,1,189,2,2,as4,0.0,3
addiction,1,190,3,3,as5,0.0,4
addiction,1,191,4,3,as5,0.0,4
addiction,1,192,4,4,as6,0.0,5
addiction,1,193,5,3,as5,0.0,4
addiction,1,194,4,4,as6,0.0,5
addiction,1,195,5,2,as4,0.0,5
addiction,1,196,5,5,as7,0.0,6
addiction,1,197,6,7,ad,10.0,7
addiction,1,198,7,7,ad,-1.2,8
addiction,1,199,8,3,as5,-1.2,8
addiction,1,200,8,0,as2,-1.2,8
addiction,1,201,8,1,as3,-1.2,8
addiction,1,202,8,4,as6,-4.0,3
addiction,1,203,3,3,as5,0.0,4
addiction,1,204,4,2,as4,0.0,3
addiction,1,205,3,3,as5,0.0,4
addiction,1,206,4,4,as6,0.0,5
addiction,1,207,5,5,as7,0.0,6
addiction,1,208,6,7,ad,10.0,7
addiction,1,209,7,6,ag,-1.2,7
addiction,1,210,7,3,as5,-1.2,7
addiction,1,211,7,0,as2,-1.2,7
addiction,1,212,7,1,as3,-1.2,7
addiction,1,213,7,5,as7,-1.2,7
addiction,1,214,7,8,aw,-1.2,21
addiction,1,215,21,5,as7,-1.2,21
addiction,1,216,21,2,as4,-1.2,21
addiction,1,217,21,4,as6,-1.2,21
addiction,1,218,21,1,as3,-1.2,21
addiction,1,219,21,0,as2,-1.2,21
addiction,1,220,21,6,ag,-1.2,21
addiction,1,221,21,3,as5,-1.2,21
addiction,1,222,21,7,ad,0.0,7
addiction,1,223,7,4,as6,-1.2,7
addiction,1,224,7,8,aw,-1.2,8
addiction,1,225,8,4,as6,-1.2,8
addiction,1,226,8,5,as7,-1.2,8
addiction,1,227,8,6,ag,-1.2,8
addiction,1,228,8,8,aw,0.0,7
addiction,1,229,7,7,ad,-1.2,21
addiction,1,230,21,7,ad,0.0,7
addiction,1,231,7,5,as7,-1.2,7
addiction,1,232,7,0,as2,-1.2,7
addiction,1,233,7,8,aw,-1.2,8
addiction,1,234,8,2,as4,-1.2,8
addiction,1,235,8,8,aw,-1.2,9
addiction,1,236,9,7,ad,-1.2,10
addiction,1,237,10,3,as5,-1.2,10
addiction,1,238,10,7,ad,-1.2,11
addiction,1,239,11,4,as6,-1.2,11
addiction,1,240,11,6,ag,-1.2,11
addiction,1,241,11,3,as5,-1.2,11
addiction,1,242,11,8,aw,-1.2,10
addiction,1,243,10,8,aw,-1.2,11
addiction,1,244,11,4,as6,-1.2,11
addiction,1,245,11,7,ad,-1.2,12
addiction,1,246,12,4,as6,-1.2,12
addiction,1,247,12,8,aw,-1.2,13
addiction,1,248,13,7,ad,-1.2,14
addiction,1,249,14,0,as2,-1.2,14
addiction,1,250,14,7,ad,-1.2,13
addiction,1,251,13,0,as2,-1.2,13
addiction,1,252,13,7,ad,-1.2,14
addiction,1,253,14,8,aw,-1.2,14
addiction,1,254,14,2,as4,-1.2,14
addiction,1,255,14,8,aw,-1.2,14
addiction,1,256,14,8,aw,-4.0,3
addiction,1,257,3,3,as5,0.0,4
addiction,1,258,4,4,as6,0.0,5
addiction,1,259,5,5,as7,0.0,6
addiction,1,260,6,7,ad,10.0,7
addiction,1,261,7,7,ad,-1.2,8
addiction,1,262,8,4,as6,-1.2,8
addiction,1,263,8,4,as6,-1.2,8
addiction,1,264,8,1,as3,-1.2,8
addiction,1,265,8,0,as2,-1.2,8
addiction,1,266,8,7,ad,-1.2,9
addiction,1,267,9,8,aw,-1.2,10
addiction,1,268,10,7,ad,-1.2,9
addiction,1,269,9,7,ad,-1.2,10
addiction,1,270,10,7,ad,-1.2,11
addiction,1,271,11,5,as7,-1.2,11
addiction,1,272,11,8,aw,-1.2,10
addiction,1,273,10,7,ad,-1.2,11
addiction,1,274,11,2,as4,-1.2,11
addiction,1,275,11,8,aw,-1.2,10
addiction,1,276,10,8,aw,-1.2,11
addiction,1,277,11,7,ad,-1.2,12
addiction,1,278,12,7,ad,-1.2,13
addiction,1,279,13,2,as4,-1.2,13
addiction,1,280,13,7,ad,-1.2,14
addiction,1,281,14,8,aw,-4.0,3
addiction,1,282,3,3,as5,0.0,4
addiction,1,283,4,4,as6,0.0,5
addiction,1,284,5,5,as7,0.0,6
addiction,1,285,6,7,ad,10.0,7
addiction,1,286,7,8,aw,-1.2,8
addiction,1,287,8,8,aw,0.0,7
addiction,1,288,7,4,as6,-1.2,7
addiction,1,289,7,6,ag,-1.2,7
addiction,1,290,7,7,ad,-1.2,21
addiction,1,291,21,1,as3,-1.2,21
addiction,1,292,21,8,aw,0.0,7
addiction,1,293,7,7,ad,-1.2,8
addiction,1,294,8,4,as6,-1.2,8
addiction,1,295,8,7,ad,-1.2,9
addiction,1,296,9,8,aw,-1.2,10
addiction,1,297,10,3,as5,-1.2,10
addiction,1,298,10,0,as2,-1.2,10
addiction,1,299,10,4,as6,-1.2,10
addiction,1,300,10,1,as3,-1.2,10
addiction,1,301,10,6,ag,-1.2,10
addiction,1,302,10,5,as7,-1.2,10
addiction,1,303,10,2,as4,-1.2,10
addiction,1,304,10,3,as5,-1.2,10
addiction,1,305,10,7,ad,-1.2,11
addiction,1,306,11,7,ad,-1.2,12
addiction,1,307,12,1,as3,-1.2,12
addiction,1,308,12,5,as7,-1.2,12
addiction,1,309,12,7,ad,-1.2,13
addiction,1,310,13,7,ad,-1.2,14
addiction,1,311,14,8,aw,-1.2,15
addiction,1,312,15,7,ad,-1.2,16
addiction,1,313,16,7,ad,-1.2,17
addiction,1,314,17,0,as2,-1.2,17
addiction,1,315,17,6,ag,-1.2,17
addiction,1,316,17,4,as6,-1.2,17
addiction,1,317,17,0,as2,-1.2,17
addiction,1,318,17,8,aw,-1.2,18
addiction,1,319,18,5,as7,-1.2,18
addiction,1,320,18,8,aw,-1.2,17
addiction,1,321,17,8,aw,-1.2,16
addiction,1,322,16,2,as4,-1.2,16
addiction,1,323,16,8,aw,-1.2,17
addiction,1,324,17,7,ad,-1.2,16
addiction,1,325,16,4,as6,-1.2,16
addiction,1,326,16,0,as2,-1.2,16
addiction,1,327,16,6,ag,-1.2,16
addiction,1,328,16,7,ad,-1.2,17
addiction,1,329,17,2,as4,-1.2,17
addiction,1,330,17,8,aw,-1.2,18
addiction,1,331,18,3,as5,-1.2,18
addiction,1,332,18,5,as7,-1.2,18
addiction,1,333,18,7,ad,-1.2,19
addiction,1,334,19,2,as4,-1.2,19
addiction,1,335,19,7,ad,-1.2,20
addiction,1,336,20,8,aw,-1.2,19
addiction,1,337,19,1,as3,-1.2,19
addiction,1,338,19,6,ag,-1.2,19
addiction,1,339,19,8,aw,-1.2,20
addiction,1,340,20,7,ad,-1.2,21
addiction,1,341,21,8,aw,0.0,7
addiction,1,342,7,3,as5,-1.2,7
addiction,1,343,7,1,as3,-1.2,7
addiction,1,344,7,2,as4,-1.2,7
addiction,1,345,7,8,aw,-1.2,21
addiction,1,346,21,7,ad,-1.2,20
addiction,1,347,20,6,ag,-1.2,20
addiction,1,348,20,2,as4,-1.2,20
addiction,1,349,20,0,as2,-1.2,20
addiction,1,350,20,1,as3,-1.2,20
addiction,1,351,20,7,ad,-1.2,19
addiction,1,352,19,3,as5,-1.2,19
addiction,1,353,19,5,as7,-1.2,19
addiction,1,354,19,4,as6,-1.2,19
addiction,1,355,19,0,as2,-1.2,19
addiction,1,356,19,7,ad,-1.2,18
addiction,1,357,18,4,as6,-1.2,18
addiction,1,358,18,6,ag,-1.2,18
addiction,1,359,18,0,as2,-1.2,18
addiction,1,360,18,1,as3,-1.2,18
addiction,1,361,18,2,as4,-1.2,18
addiction,1,362,18,7,ad,-1.2,19
addiction,1,363,19,8,aw,-1.2,18
addiction,1,364,18,8,aw,-1.2,17
addiction,1,365,17,7,ad,-1.2,18
addiction,1,366,18,7,ad,-1.2,19
addiction,1,367,19,7,ad,-1.2,20
addiction,1,368,20,5,as7,-1.2,20
addiction,1,369,20,4,as6,-1.2,20
addiction,1,370,20,3,as5,-1.2,20
addiction,1,371,20,4,as6,-1.2,20
addiction,1,372,20,7,ad,-1.2,21
addiction,1,373,21,8,aw,-1.2,20
addiction,1,374,20,2,as4,-1.2,20
addiction,1,375,20,6,ag,-1.2,20
addiction,1,376,20,3,as5,-1.2,20
addiction,1,377,20,0,as2,-1.2,20
addiction,1,378,20,1,as3,-1.2,20
addiction,1,379,20,5,as7,-1.2,20
addiction,1,380,20,1,as3,-1.2,20
addiction,1,381,20,8,aw,-1.2,21
addiction,1,382,21,7,ad,0.0,7
addiction,1,383,7,7,ad,-1.2,8
addiction,1,384,8,8,aw,0.0,7
addiction,1,385,7,2,as4,-1.2,7
addiction,1,386,7,7,ad,-1.2,8
addiction,1,387,8,8,aw,-1.2,9
addiction,1,388,9,8,aw,-1.2,10
addiction,1,389,10,6,ag,-1.2,10
addiction,1,390,10,0,as2,-1.2,10
addiction,1,391,10,5,as7,-1.2,10
addiction,1,392,10,7,ad,-1.2,9
addiction,1,393,9,8,aw,-1.2,8
addiction,1,394,8,3,as5,-1.2,8
addiction,1,395,8,8,aw,0.0,7
addiction,1,396,7,6,ag,-1.2,7
addiction,1,397,7,8,aw,-1.2,8
addiction,1,398,8,5,as7,-1.2,8
addiction,1,399,8,6,ag,-1.2,8
addiction,1,400,8,8,aw,0.0,7
addiction,1,401,7,3,as5,-1.2,7
addiction,1,402,7,0,as2,-1.2,7
addiction,1,403,7,4,as6,-1.2,7
addiction,1,404,7,1,as3,-1.2,7
addiction,1,405,7,8,aw,-1.2,8
addiction,1,406,8,2,as4,-1.2,8
addiction,1,407,8,4,as6,-1.2,8
addiction,1,408,8,8,aw,0.0,7
addiction,1,409,7,5,as7,-1.2,7
addiction,1,410,7,6,ag,-1.2,7
addiction,1,411,7,8,aw,-1.2,8
addiction,1,412,8,8,aw,-1.2,9
addiction,1,413,9,0,as2,-1.2,9
addiction,1,414,9,7,ad,-1.2,10
addiction,1,415,10,8,aw,-1.2,11
addiction,1,416,11,8,aw,-1.2,10
addiction,1,417,10,8,aw,-1.2,9
addiction,1,418,9,8,aw,-1.2,10
addiction,1,419,10,4,as6,-1.2,10
addiction,1,420,10,1,as3,-1.2,10
addiction,1,421,10,8,aw,-1.2,11
addiction,1,422,11,1,as3,-1.2,11
addiction,1,423,11,7,ad,-1.2,10
addiction,1,424,10,2,as4,-1.2,10
addiction,1,425,10,7,ad,-1.2,11
addiction,1,426,11,8,aw,-1.2,10
addiction,1,427,10,8,aw,-1.2,9
addiction,1,428,9,5,as7,-1.2,9
addiction,1,429,9,8,aw,-1.2,8
addiction,1,430,8,0,as2,-1.2,8
addiction,1,431,8,8,aw,-1.2,9
addiction,1,432,9,8,aw,-1.2,8
addiction,1,433,8,8,aw,0.0,7
addiction,1,434,7,7,ad,-1.2,8
addiction,1,435,8,8,aw,0.0,7
addiction,1,436,7,5,as7,-1.2,7
addiction,1,437,7,0,as2,-1.2,7
addiction,1,438,7,1,as3,-1.2,7
addiction,1,439,7,8,aw,-1.2,8
addiction,1,440,8,8,aw,0.0,7
addiction,1,441,7,2,as4,-1.2,7
addiction,1,442,7,4,as6,-1.2,7
addiction,1,443,7,3,as5,-1.2,7
addiction,1,444,7,7,ad,-1.2,21
addiction,1,445,21,7,ad,0.0,7
addiction,1,446,7,7,ad,-1.2,21
addiction,1,447,21,5,as7,-1.2,21
addiction,1,448,21,3,as5,-1.2,21
addiction,1,449,21,8,aw,-1.2,20
addiction,1,450,20,7,ad,-1.2,21
addiction,1,451,21,7,ad,-1.2,20
addiction,1,452,20,3,as5,-1.2,20
addiction,1,453,20,8,aw,-1.2,19
addiction,1,454,19,6,ag,-1.2,19
addiction,1,455,19,0,as2,-1.2,19
addiction,1,456,19,8,aw,-1.2,20
addiction,1,457,20,2,as4,-1.2,20
addiction,1,458,20,7,ad,-1.2,21
addiction,1,459,21,8,aw,-1.2,20
addiction,1,460,20,7,ad,-1.2,19
addiction,1,461,19,3,as5,-1.2,19
addiction,1,462,19,4,as6,-1.2,19
addiction,1,463,19,5,as7,-1.2,19
addiction,1,464,19,1,as3,-1.2,19
addiction,1,465,19,7,ad,-1.2,18
addiction,1,466,18,8,aw,-1.2,17
addiction,1,467,17,7,ad,-1.2,18
addiction,1,468,18,8,aw,-1.2,19
addiction,1,469,19,7,ad,-1.2,20
addiction,1,470,20,7,ad,-1.2,21
addiction,1,471,21,7,ad,-1.2,20
addiction,1,472,20,7,ad,-1.2,21
addiction,1,473,21,7,ad,-1.2,20
addiction,1,474,20,5,as7,-1.2,20
addiction,1,475,20,0,as2,-1.2,20
addiction,1,476,20,6,ag,-1.2,20
addiction,1,477,20,4,as6,-1.2,20
addiction,1,478,20,8,aw,-1.2,19
addiction,1,479,19,3,as5,-1.2,19
addiction,1,480,19,8,aw,-1.2,20
addiction,1,481,20,1,as3,-1.2,20
addiction,1,482,20,8,aw,-1.2,21
addiction,1,483,21,7,ad,-1.2,20
addiction,1,484,20,8,aw,-1.2,21
addiction,1,485,21,8,aw,-1.2,20
addiction,1,486,20,8,aw,-1.2,19
addiction,1,487,19,8,aw,-1.2,20
addiction,1,488,20,8,aw,-1.2,21
addiction,1,489,21,7,ad,0.0,7
addiction,1,490,7,3,as5,-1.2,7
addiction,1,491,7,8,aw,-1.2,8
addiction,1,492,8,8,aw,0.0,7
addiction,1,493,7,7,ad,-1.2,21
addiction,1,494,21,5,as7,-1.2,21
addiction,1,495,21,7,ad,-1.2,20
addiction,1,496,20,8,aw,-1.2,19
addiction,1,497,19,8,aw,-1.2,20
addiction,1,498,20,8,aw,-1.2,21
addiction,1,499,21,3,as5,-1.2,21
addiction,1,500,21,7,ad,-1.2,20
addiction,1,501,20,1,as3,-1.2,20
addiction,1,502,20,3,as5,-1.2,20
addiction,1,503,20,7,ad,-1.2,21
addiction,1,504,21,8,aw,0.0,7
addiction,1,505,7,6,ag,-1.2,7
addiction,1,506,7,4,as6,-1.2,7
addiction,1,507,7,1,as3,-1.2,7
addiction,1,508,7,2,as4,-1.2,7
addiction,1,509,7,7,ad,-1.2,21
addiction,1,510,21,2,as4,-1.2,21
addiction,1,511,21,8,aw,0.0,7
addiction,1,512,7,7,ad,-1.2,8
addiction,1,513,8,4,as6,-1.2,8
addiction,1,514,8,1,as3,-1.2,8
addiction,1,515,8,8,aw,0.0,7
addiction,1,516,7,0,as2,-1.2,7
addiction,1,517,7,5,as7,-1.2,7
addiction,1,518,7,5,as7,-1.2,7
addiction,1,519,7,7,ad,-1.2,8
addiction,1,520,8,8,aw,0.0,7
addiction,1,521,7,8,aw,-1.2,21
addiction,1,522,21,5,as7,-1.2,21
addiction,1,523,21,3,as5,-1.2,21
addiction,1,524,21,8,aw,-1.2,20
addiction,1,525,20,5,as7,-1.2,20
addiction,1,526,20,2,as4,-1.2,20
addiction,1,527,20,7,ad,-1.2,21
addiction,1,528,21,5,as7,-1.2,21
addiction,1,529,21,8,aw,-1.2,20
addiction,1,530,20,7,ad,-1.2,19
addiction,1,531,19,0,as2,-1.2,19
addiction,1,532,19,4,as6,-1.2,19
addiction,1,533,19,8,aw,-1.2,20
addiction,1,534,20,8,aw,-1.2,19
addiction,1,535,19,5,as7,-1.2,19
addiction,1,536,19,1,as3,-1.2,19
addiction,1,537,19,6,ag,-1.2,19
addiction,1,538,19,8,aw,-1.2,20
addiction,1,539,20,6,ag,-1.2,20
addiction,1,540,20,4,as6,-1.2,20
addiction,1,541,20,7,ad,-1.2,21
addiction,1,542,21,8,aw,0.0,7
addiction,1,543,7,4,as6,-1.2,7
addiction,1,544,7,8,aw,-1.2,8
addiction,1,545,8,8,aw,0.0,7
addiction,1,546,7,3,as5,-1.2,7
addiction,1,547,7,7,ad,-1.2,8
addiction,1,548,8,7,ad,-1.2,9
addiction,1,549,9,8,aw,-1.2,10
addiction,1,550,10,1,as3,-1.2,10
addiction,1,551,10,8,aw,-1.2,9
addiction,1,552,9,8,aw,-1.2,8
addiction,1,553,8,8,aw,0.0,7
addiction,1,554,7,8,aw,-1.2,21
addiction,1,555,21,8,aw,0.0,7
addiction,1,556,7,8,aw,-1.2,8
addiction,1,557,8,8,aw,0.0,7
addiction,1,558,7,6,ag,-1.2,7
addiction,1,559,7,2,as4,-1.2,7
addiction,1,560,7,4,as6,-1.2,7
addiction,1,561,7,8,aw,-1.2,21
addiction,1,562,21,3,as5,-1.2,21
addiction,1,563,21,8,aw,-1.2,20
addiction,1,564,20,0,as2,-1.2,20
addiction,1,565,20,3,as5,-1.2,20
addiction,1,566,20,5,as7,-1.2,20
addiction,1,567,20,8,aw,-1.2,19
addiction,1,568,19,0,as2,-1.2,19
addiction,1,569,19,8,aw,-1.2,20
addiction,1,570,20,4,as6,-1.2,20
addiction,1,571,20,2,as4,-1.2,20
addiction,1,572,20,0,as2,-1.2,20
addiction,1,573,20,6,ag,-1.2,20
addiction,1,574,20,7,ad,-1.2,19
addiction,1,575,19,7,ad,-1.2,18
addiction,1,576,18,3,as5,-1.2,18
addiction,1,577,18,7,ad,-1.2,19
addiction,1,578,19,4,as6,-1.2,19
addiction,1,579,19,7,ad,-1.2,20
addiction,1,580,20,1,as3,-1.2,20
addiction,1,581,20,7,ad,-1.2,21
addiction,1,582,21,6,ag,-1.2,21
addiction,1,583,21,8,aw,-1.2,20
addiction,1,584,20,3,as5,-1.2,20
addiction,1,585,20,5,as7,-1.2,20
